"X","Weight"
1374,50.9017929845873
1375,54.5661197268861
1376,43.5938177531676
1377,55.4299577746237
1378,48.5012663584438
1379,51.511085344322
1380,40.9275116289143
1381,60.310055065025
1382,46.3145359993733
1383,60.2435766610008
1384,46.0633193206732
1385,62.1758070970414
1386,44.9256149912129
1387,54.3616828415877
1388,57.0954060624432
1389,55.0294693423785
1390,69.1520420153245
1391,49.1223095982105
1392,42.0501887502094
1393,67.7129200442969
1394,50.7561908876968
1395,55.0240457719653
1396,45.6514997416587
1397,46.8043741742091
1398,50.8880767034751
1399,51.2989827567519
1400,70.2712764948224
1401,48.2732857531063
1402,56.9582592599766
1403,70.1796617342613
1404,63.8896174222772
1405,57.3257498746404
1406,47.4560344888103
1407,39.8113676859056
1408,40.7472699922504
1409,72.2001973077692
1410,49.7004850937511
1411,71.3799783737774
1412,47.4856888681241
1413,44.36654632971
1414,43.6733931211848
1415,41.7163996807125
1416,32.1877826151002
1417,41.5101326637343
1418,51.9353077299731
1419,65.4753117438086
1420,34.0453240511552
1421,50.9927685213684
1422,59.4547659436696
1423,68.9556611648537
1424,50.8081051190393
1425,56.7093758343367
1426,50.5133516846569
1427,46.9216220743756
1428,50.7887727483768
1429,69.6573187390048
1430,50.7605158556196
1431,60.9134446915965
1432,48.3708219183891
1433,52.538656176025
1434,50.1423813383856
1435,52.7569141921706
1436,39.5109104120755
1437,59.7204319221958
1438,49.9402784006722
1439,55.7987885228909
1440,55.4667168812954
1441,46.632084744897
1442,55.5566977990798
1443,62.8173207541159
1444,27.5253834246802
1445,46.364877510897
1446,55.6515772486033
1447,46.9783840909427
1448,43.2578642038764
1449,48.8498245493441
1450,51.4196555264187
1451,41.9569901015159
1452,53.1748974990406
1453,39.6414565517872
1454,50.5175656108612
1455,60.0713934623794
1456,67.9419343229718
1457,16.019295001034
1458,51.8658816443698
1459,66.4124326027109
1460,58.0157147117912
1461,54.6705194608556
1462,52.7943419874479
1463,58.9291173479955
1464,37.2704746333458
1465,42.733327563545
1466,47.3271891666431
1467,64.4720142779125
1468,50.1765371304481
1469,61.673641590249
1470,32.4943498203113
1471,57.1844417923093
1472,40.8034545752104
1473,73.6758490861915
1474,53.682527728061
1475,59.0626741397799
1476,53.4755824238011
1477,59.4627705021911
1478,37.3992615592131
1479,59.9234493845745
1480,47.1641522652349
1481,56.5792734035284
1482,39.9633090745384
1483,67.0302381057444
1484,65.1867116718979
1485,47.2420173144243
1486,68.1683108065817
1487,56.1200168791035
1488,62.421389749049
1489,47.3569671483258
1490,63.1191815915113
1491,52.2336888636264
1492,54.2473789827398
1493,48.1774866118342
1494,37.4054982604757
1495,52.1513051573974
1496,47.9384938893923
1497,37.6639114409961
1498,51.6949818510632
1499,74.9998976601775
1500,49.2801791148578
1501,56.2383897430555
1502,59.266652134721
1503,36.9118153360614
1504,50.3034282968394
1505,54.6784101742266
1506,60.3162163176929
1507,67.6914880352751
1508,52.2929543118053
1509,44.270396982131
1510,57.2358828054027
1511,47.6867315431722
1512,49.0266668645536
1513,50.3420164832603
1514,48.6078694505876
1515,66.7614662236535
1516,70.8883620635762
1517,32.9812252457819
1518,59.6667092219873
1519,49.7453284197189
1520,57.2329257203049
1521,70.6098783932167
1522,58.901739880697
1523,60.6802179034116
1524,57.3703022006424
1525,30.2389191150765
1526,57.7860343938449
1527,63.5458515773566
1528,52.5099043285522
1529,61.6445359171929
1530,68.2827286401518
1531,65.7438071840045
1532,39.7763483392952
1533,54.6746104072438
1534,58.2716256173378
1535,55.7511353939292
1536,52.3931954582515
1537,41.1910086115545
1538,40.7363101869967
1539,49.3296779800685
1540,59.2414936184413
1541,49.1571421782227
1542,45.0638850742241
1543,53.6710462538558
1544,36.7012552595383
1545,56.9341082046172
1546,57.4325732383668
1547,44.3535185892535
1548,50.8819388576271
1549,49.6208635721056
1550,46.3645554438487
1551,63.4756999900271
1552,49.799283864151
1553,45.2866212970218
1554,63.0445553289453
1555,35.1392879210005
1556,46.6760908630999
1557,37.5307562165537
1558,70.6501816275606
1559,59.6982759399865
1560,42.7417905625185
1561,45.3278765386275
1562,48.8584667670386
1563,54.0050173077547
1564,57.2734255722767
1565,37.8195824308201
1566,56.7808576324629
1567,55.0656164843682
1568,39.6320981332888
1569,67.5615758724281
1570,59.1937807738924
1571,45.1013379384193
1572,56.9460882766987
1573,50.5788549788636
1574,56.6197042733469
1575,57.181445793474
1576,64.1218657100739
1577,46.1694214855766
1578,69.6177404932714
1579,45.4088065971082
1580,53.8441267604793
1581,59.6069696490348
1582,49.6229135448701
1583,48.672056007678
1584,44.3996772408886
1585,82.7904077201947
1586,40.124124777896
1587,62.049263869987
1588,69.8787708547637
1589,31.1209123853597
1590,45.4785178891491
1591,68.9543582669905
1592,58.5617922709265
1593,61.1170816585467
1594,46.7062621965659
1595,40.8984181713778
1596,45.8750603407977
1597,55.568926389309
1598,41.1948852781255
1599,44.2845977790864
1600,60.851374594771
1601,53.2191054175526
1602,43.4295752879111
1603,49.424240721889
1604,38.6421713997436
1605,54.4568749505644
1606,39.2502530312798
1607,36.1336227622051
1608,38.9406030266056
1609,71.5935747283457
1610,49.2108394147559
1611,32.5230169656053
1612,51.0034261302035
1613,48.8553551948636
1614,46.2433565305794
1615,61.3939297307203
1616,78.4850894771166
1617,41.3260322972432
1618,33.0441075213876
1619,39.1486550415736
1620,64.1728389386518
1621,58.3018203923554
1622,51.8004209475724
1623,45.4215277330515
1624,43.6051939753609
1625,51.2748928927482
1626,31.0427590804645
1627,68.1866131868848
1628,57.1525755101002
1629,46.6775448981307
1630,44.8619055822077
1631,41.6164573194586
1632,46.4002489183832
1633,51.9877659202202
1634,49.0642874131591
1635,50.7850135289004
1636,37.074151906806
1637,61.4150240926289
1638,58.6153194209414
1639,59.0821338170335
1640,63.2164369187234
1641,63.1454008149881
1642,35.6040512925119
1643,49.6948392405871
1644,47.1344065804955
1645,50.1898219177427
1646,74.6858463633265
1647,61.7289000100352
1648,45.3548110654961
1649,46.8270247192274
1650,69.1868782624469
1651,54.9534942376456
1652,58.4708774373158
1653,45.425706561669
1654,56.456225940463
1655,60.4402074410782
1656,57.0222693309158
1657,64.8416780957221
1658,58.148313129865
1659,55.4500589084596
1660,47.4030703307937
1661,63.4543634383441
1662,52.8475834506844
1663,47.2809647599889
1664,37.0768389820721
1665,48.0876775994822
1666,43.786413517231
1667,54.5243063244012
1668,54.8793349052651
1669,56.1493859657462
1670,53.7540982910905
1671,56.5296412180351
1672,50.2269237659696
1673,49.6039747830339
1674,47.5495950694541
1675,50.8117360129451
1676,60.6092770774171
1677,25.1507548777948
1678,46.6783651407876
1679,41.1278511627088
1680,44.2238961195256
1681,57.5870236500414
1682,50.530157531141
1683,52.954858080989
1684,68.4732281016213
1685,51.0921650740048
1686,59.5963651967793
1687,44.754313303821
1688,74.4554525024071
1689,35.4876015840495
1690,60.2958602178133
1691,51.6308677077698
1692,42.008167766208
1693,45.2070051670689
1694,51.4061003841849
1695,41.3461592094339
1696,53.461775050504
1697,62.8639977774065
1698,53.7670409285489
1699,63.3683488810697
1700,47.0606820234654
1701,45.0690752727937
1702,53.0662723036733
1703,73.4653594910543
1704,48.6033707469724
1705,66.1303651767679
1706,48.5135470394566
1707,54.6685764978037
1708,34.8812609416518
1709,47.5270766923174
1710,50.0217111454737
1711,57.468254082624
1712,44.7314633408466
1713,69.1401565816914
1714,35.3134744958918
1715,61.5925196619807
1716,56.2741522810181
1717,65.3865593681676
1718,53.2759852730876
1719,60.0901218301233
1720,50.0147104385237
1721,55.4711638950817
1722,51.6226303878115
1723,62.6184693082318
1724,68.3258460027976
1725,55.6301706481631
1726,48.0671367340907
1727,69.052994659402
1728,55.1369372197075
1729,55.1273860290888
1730,63.0457368583901
1731,30.0533418903338
1732,53.5943083533976
1733,53.9520063277117
1734,43.3563882541926
1735,65.3860096076942
1736,56.9177669573954
1737,36.9216350137643
1738,41.7563445000295
1739,54.0454439810348
1740,49.9159186190307
1741,68.0245842580364
1742,47.591952447615
1743,59.4814379564624
1744,60.5243666640086
1745,54.9992039811817
1746,44.5840590399807
1747,59.7123653678942
1748,73.5899264574018
1749,51.4629630691026
1750,57.188377918488
1751,46.3478311537336
1752,62.8095110042825
1753,57.0645894673193
1754,60.5829236484291
1755,55.7894525069772
1756,39.5051788722845
1757,53.2954225854287
1758,62.8013439634323
1759,68.38354561358
1760,38.7276441601355
1761,37.4625372722791
1762,32.821325480071
1763,59.9301522989947
1764,50.6422829959068
1765,57.0164075024328
1766,54.0657937621368
1767,51.1930133416436
1768,59.0833703169697
1769,58.0863705680798
1770,48.553275415814
1771,46.1921673821559
1772,61.3440354152698
1773,47.9880106756075
1774,52.6438250561642
1775,34.7160163096814
1776,62.0457344299375
1777,48.5186465421755
1778,51.4898733902137
1779,50.6642258546454
1780,47.442485867075
1781,61.3294977456243
1782,36.4818646033327
1783,46.1911706790832
1784,40.8820333756818
1785,48.8437739829409
1786,51.8417138197091
1787,45.7168996901884
1788,42.6637313885438
1789,35.1742942869759
1790,41.2089591636079
1791,53.3517800924034
1792,31.5501026293824
1793,41.082738629591
1794,51.4969004134148
1795,40.2191903475236
1796,43.6460137010827
1797,51.5020546600831
1798,24.8686595476504
1799,70.5634433464256
1800,62.3768507271809
1801,68.7983524215106
1802,45.0303949274508
1803,62.5137863471309
1804,58.3128129347259
1805,58.9956322352032
1806,52.3132276826694
1807,57.7058717900164
1808,65.8139372341324
1809,52.2891263674098
1810,48.1765487640594
1811,64.4063987666583
1812,48.8953108831858
1813,53.6250212927592
1814,68.8013362243258
1815,37.9417334947688
1816,58.0547763897473
1817,57.1933978094441
1818,45.1464007251971
1819,30.5401868933317
1820,72.6191129469994
1821,36.9819061093641
1822,44.7828090182156
1823,64.2341267361027
1824,47.4434288287472
1825,54.203636035156
1826,46.3993608533599
1827,53.9270424828565
1828,59.5073605322952
1829,50.3105839379094
1830,57.1440139194875
1831,61.6419753110156
1832,64.0875018176644
1833,54.8924801164364
1834,55.9327699198684
1835,66.4544246582652
1836,38.4389046353004
1837,51.0427447610579
1838,37.7715597581379
1839,35.6224443789525
1840,71.4259592300048
1841,36.8527193695745
1842,58.1039122750789
1843,66.4042777377412
1844,44.4618742187225
1845,46.9032601369249
1846,74.8584701180699
1847,56.3493766296988
1848,45.9197503626847
1849,53.3169715402916
1850,39.3759910565214
1851,29.0712702650685
1852,63.2562071840349
1853,35.5858166555938
1854,68.0824644001659
1855,60.0991853170462
1856,61.7924614995658
1857,58.2880087034023
1858,50.7001748567107
1859,60.7143024011173
1860,59.3207082675471
1861,58.5959065188534
1862,49.5625206823674
1863,58.5300734775309
1864,48.9920662760646
1865,54.4117207090691
1866,34.9410112054341
1867,67.6247062602783
1868,49.0802853449243
1869,60.6778691431658
1870,54.1132000057416
1871,55.2687100024893
1872,50.438270673551
1873,52.2767674171603
1874,53.795500027453
1875,50.986396366435
1876,66.3661608271382
1877,59.7156160492823
1878,50.1481876402817
1879,39.8319766441035
1880,38.8672192942758
1881,51.6640816062834
1882,37.9606015044164
1883,50.5680224529845
1884,56.3625815956073
1885,51.2305108472761
1886,31.9351760274497
1887,40.1950325385982
1888,35.4658493649845
1889,58.091672672164
1890,58.344951247665
1891,52.638750824414
1892,38.9265567360053
1893,46.6108136745718
1894,64.8055579945994
1895,45.5362989821489
1896,56.3985913870411
1897,59.6529355024342
1898,46.6284246505707
1899,61.5684382149941
1900,52.2182571870049
1901,44.9360940627043
1902,62.5154812499738
1903,61.0093204791114
1904,70.0555300341164
1905,55.4002505180128
1906,54.6657326124651
1907,33.7775904018709
1908,49.2348566101442
1909,65.1636977908597
1910,62.4497546989524
1911,49.5399635798848
1912,36.8759009565943
1913,65.8960070514379
1914,45.9081857905795
1915,73.5198208107469
1916,69.6305584496046
1917,50.6484727417877
1918,51.4981497042132
1919,55.1049185248231
1920,36.5808869368929
1921,50.5873558113894
1922,47.7184755257441
1923,69.9087725763944
1924,56.746561491415
1925,46.2819446470207
1926,50.1942808871558
1927,63.2010778614027
1928,48.4828871721618
1929,44.345756838793
1930,54.1232733776005
1931,58.6170554893678
1932,60.6939810954205
1933,54.0319585598314
1934,48.6148260915813
1935,56.7978376440569
1936,65.6362547901014
1937,67.5015804944848
1938,67.3181071652903
1939,30.7722210578613
1940,50.2627589679275
1941,67.2434635580809
1942,68.9533262189852
1943,44.6715826953523
1944,54.7551033151773
1945,51.3292733973298
1946,60.2593616392586
1947,63.0349549780089
1948,46.7094708530408
1949,38.4125565129963
1950,37.9410184807742
1951,52.4340721134982
1952,53.2429029801117
1953,47.954616845164
1954,47.4634992211774
1955,46.2808152394354
1956,50.1126941762951
1957,78.127034038606
1958,55.9751532892979
1959,72.8002784486072
1960,38.864650022006
1961,52.9005682815609
1962,32.8502413793983
1963,56.7412535537675
1964,55.4691443448218
1965,45.4970619477376
1966,83.797013347188
1967,63.5472478851608
1968,54.1347424634097
1969,37.2443004512539
1970,58.8295777590418
1971,57.3272388682797
1972,63.9220787762338
1973,46.5851210746701
1974,63.7906045750164
1975,61.2611403851158
1976,42.397552846878
1977,56.3506237429361
1978,65.6365948236501
1979,44.0263889187287
1980,42.8167461386477
1981,64.6070027326412
1982,63.9657963306516
1983,44.9720001884136
1984,49.3716256469371
1985,51.0805979814509
1986,52.8509384097566
1987,49.6374553289432
1988,41.124930146239
1989,55.805726554252
1990,54.4867061207201
1991,54.0974776134989
1992,56.1517630072472
1993,39.4441065110119
1994,36.2006098320242
1995,35.580013465054
1996,52.4744793696421
1997,59.0058556853561
1998,37.102921449969
1999,67.3253911937538
2000,67.7371655204807
2001,50.1457229901221
2002,61.7709314884204
2003,43.4620164396006
2004,48.961983034451
2005,51.8055440813575
2006,42.1793707965087
2007,46.0518682955233
2008,52.3500765127524
2009,61.3848329165431
2010,60.8622845301435
2011,45.335282886172
2012,63.2602242288959
2013,76.8103168115243
2014,51.9978005374718
2015,42.3596959807343
2016,56.5607442247806
2017,60.6614992524722
2018,57.7171811680588
2019,68.5964203601613
2020,25.7386470718256
2021,21.7153124273476
2022,45.7701469253518
2023,48.4539208783938
2024,45.4382132544965
2025,45.7014579555794
2026,69.1675874935402
2027,36.2841107723558
2028,59.4233062314788
2029,56.4824017102981
2030,57.1412967114372
2031,66.6565780293656
2032,56.4783873945781
2033,59.296867096164
2034,60.7301486330248
2035,46.3637649981406
2036,54.2731355272163
2037,69.8173919781831
2038,52.9978946926896
2039,68.0135402152289
2040,49.7821368516634
2041,54.7458817503048
2042,54.9647494913219
2043,49.1207176396453
2044,53.0998968633784
2045,46.3511959998938
2046,44.8643262697027
2047,48.4382869945863
2048,54.2305576513231
2049,58.0564565139283
2050,55.9771269154932
2051,44.236128017702
2052,58.141708102043
2053,47.4685739598329
2054,36.7906532037359
2055,43.4737789564672
2056,63.9538332136631
2057,63.5922101588945
2058,74.9782888276407
2059,47.9738790759939
2060,66.7710617521949
2061,46.3870985884567
2062,70.9651072873827
2063,41.1726322414634
2064,44.7088386468666
2065,61.912445875553
2066,33.9614972933628
2067,63.650755974349
2068,34.6319688318005
2069,51.1974386517357
2070,41.464201144672
2071,48.7755805581088
2072,47.0717581465285
2073,54.2237857491382
2074,52.9384626241502
2075,58.7638062696141
2076,49.3067196691808
2077,81.0130647593858
2078,41.182935042266
2079,48.8698036420967
2080,56.6563223324232
2081,53.6727695135011
2082,55.0211537921016
2083,63.6029529215663
2084,55.515172370937
2085,48.7869578446982
2086,56.1169549840634
2087,42.3673548699922
2088,56.9463414729076
2089,53.0091154381204
2090,55.5718716523036
2091,53.4568062034659
2092,45.0709489681099
2093,67.7813261128484
2094,52.2630818289089
2095,52.3727383336945
2096,50.1104537209131
2097,45.1442764257882
2098,47.0001896449824
2099,64.9669754833136
2100,42.2440756464028
2101,49.4326089115391
2102,60.2870488558034
2103,53.1647310918807
2104,51.0061436685358
2105,66.6142602120143
2106,61.8858864757698
2107,61.9779656772259
2108,54.5482865942391
2109,39.0781734562455
2110,60.2205458959078
2111,47.339687426471
2112,46.8101659907395
2113,55.2965470640093
2114,63.5858430029578
2115,58.676531988328
2116,63.4781050164954
2117,38.6477606613774
2118,66.8438061464781
2119,59.7750661001529
2120,39.0507479331369
2121,65.2341116949524
2122,41.5676649569347
2123,65.9425852941267
2124,55.0466890828952
2125,57.0389196078238
2126,60.5446064003023
2127,60.6512860887506
2128,71.1457361528137
2129,45.0817983488992
2130,47.9544458091808
2131,68.9840225361562
2132,54.6196281178742
2133,43.2626274488387
2134,45.2144296092076
2135,45.9524914635267
2136,57.6855098291467
2137,39.8474825602062
2138,43.343584794746
2139,45.1765069852867
2140,45.7687280223192
2141,9.37414840340587
2142,58.7335416794083
2143,41.2874750173254
2144,68.1939368638897
2145,58.7061507429448
2146,67.9342692126813
2147,53.1471477586351
2148,62.2030625532338
2149,46.6333080703984
2150,59.7500792949665
2151,46.8834920222077
2152,55.6006906569562
2153,52.7908009443131
2154,57.8778233575516
2155,72.7821385047745
2156,38.5060727859963
2157,54.7037529661807
2158,49.9801094175428
2159,63.2019273183145
2160,49.393626095231
2161,33.2894728794349
2162,39.189950141837
2163,35.686210423424
2164,55.2416285328738
2165,52.5268630739158
2166,71.9164511617278
2167,38.7701809391864
2168,55.7290078421012
2169,71.1767900783981
2170,45.9410747013866
2171,47.131069060762
2172,56.7447157310544
2173,59.3037061229863
2174,43.3282957424309
2175,57.9894631137988
2176,55.593969894428
2177,59.6477186721887
2178,46.9297452224784
2179,54.3420030341827
2180,48.3697689729937
2181,45.4421332783109
2182,67.5977366900651
2183,40.3646025320057
2184,60.9150819128462
2185,51.8907766799975
2186,37.3044048869855
2187,53.4648676304851
2188,73.8055818990675
2189,51.9980584075059
2190,55.715414223474
2191,53.3134456869729
2192,41.1831206757548
2193,56.5197127331233
2194,64.2317675548374
2195,53.3681722235758
2196,42.8382315462929
2197,56.370689189136
2198,57.060129208893
2199,29.7492339735554
2200,54.766898200728
2201,54.4472660078916
2202,57.1827967053119
2203,34.2249834246373
2204,72.4233176060124
2205,42.2758736817313
2206,47.6481980632222
2207,51.7765941220289
2208,41.2072534841422
2209,57.7479369037232
2210,52.6638979206887
2211,48.0568194526104
2212,61.2325115803836
2213,47.1746726860269
2214,60.3399756340755
2215,46.5698889501381
2216,59.3058144420834
2217,72.242819003658
2218,31.7439126863178
2219,48.0663625856029
2220,33.7480809159617
2221,41.8386269554559
2222,62.8618201704504
2223,50.2453237494669
2224,52.091945021445
2225,55.6338500426042
2226,37.2616757125643
2227,54.7140945583949
2228,36.7708041991722
2229,55.6266569437477
2230,59.2087623528128
2231,39.886189860461
2232,40.824237203148
2233,63.2331733043743
2234,60.6324537182303
2235,40.8709125903773
2236,50.4656328804601
2237,44.1519239654461
2238,57.9500483603755
2239,65.1148977511133
2240,68.2639264156756
2241,47.873276396979
2242,44.9347066885181
2243,46.861842991459
2244,55.001465484032
2245,48.3181043169362
2246,63.7849451235307
2247,57.2782670459071
2248,53.6263257547511
2249,43.124515392107
2250,47.0151026657394
2251,53.3604056246905
2252,36.3291553671495
2253,45.2896863003133
2254,66.7863108551599
2255,53.589512583391
2256,49.9110187837755
2257,70.7919274981376
2258,62.1894341294373
2259,54.5278466146077
2260,57.859184465848
2261,50.3108762432279
2262,44.1901975318998
2263,56.3237038788726
2264,51.0711342311494
2265,55.3894562847454
2266,44.048362445774
2267,44.9632967244666
2268,45.1176070849608
2269,43.4973940612664
2270,57.1933396009339
2271,66.2103710344434
2272,56.9718400498139
2273,58.3672441833624
2274,49.8044655948396
2275,41.6186834715632
2276,42.8718014022963
2277,42.8516031001678
2278,50.1700940061104
2279,47.4261445597319
2280,46.9657532190821
2281,52.8732678962686
2282,58.0743128193916
2283,55.7852144679132
2284,46.8788133395943
2285,49.2617625888104
2286,25.3898298105319
2287,51.0382258172194
2288,64.5803563124571
2289,49.7335940570673
2290,41.6473757142103
2291,37.4011070356791
2292,59.3091357750624
2293,49.2385236659968
2294,67.7901964742129
2295,41.3821277500806
2296,32.9105664171083
2297,64.0037356160695
2298,55.789724320155
2299,50.1841431538747
2300,48.6663143916258
2301,40.0801666532664
2302,60.5221929619621
2303,55.9336586810018
2304,70.3162615823346
2305,44.7870127016225
2306,63.7713086799418
2307,67.1433971490372
2308,44.6977753446201
2309,38.9390270820607
2310,45.8682536050311
2311,44.2142761117722
2312,52.8938227907516
2313,52.5990295448807
2314,36.9756134430503
2315,42.804543289188
2316,47.5686035064071
2317,49.5033379507051
2318,42.4207910244025
2319,54.2082346332197
2320,57.5568846294943
2321,56.1762167411028
2322,45.251936738972
2323,49.1510293775652
2324,53.0315143786263
2325,78.9215546454923
2326,36.2848901070044
2327,42.5709571510169
2328,43.5587320393742
2329,34.7724519375239
2330,52.9273615951711
2331,43.9111184622928
2332,37.0130318094867
2333,55.7677696204339
2334,66.1962622611379
2335,59.3501796730173
2336,54.0366172955254
2337,75.5824446142059
2338,64.9444644033365
2339,46.9831709603309
2340,55.5010251760595
2341,51.6885712256899
2342,46.0247934618649
2343,64.1824381217275
2344,57.9806422632591
2345,45.417844276485
2346,68.1564852104044
2347,52.1859537570641
2348,48.0338744101911
2349,41.1301723954844
2350,49.0925215346137
2351,63.1201815526853
2352,56.5774670227019
2353,33.0960124882651
2354,61.2457247829127
2355,66.668618203732
2356,42.6600733870121
2357,42.8741540021969
2358,68.8941309118409
2359,59.3041578451714
2360,43.7191446811306
2361,49.6078349698728
2362,46.5798858875421
2363,53.0767022251977
2364,70.6527062724816
2365,58.266799254954
2366,66.9118530230984
2367,45.4964445166537
2368,44.6045774687388
2369,38.8748902934437
2370,38.306638421418
2371,33.789446650179
2372,61.7875336580334
2373,61.1443322182332
2374,52.5274387258037
2375,74.2450707891763
2376,47.3021647634118
2377,67.547096838185
2378,77.6303725182355
2379,51.2313760938954
2380,44.5572797462398
2381,50.8844724477098
2382,45.1257334392185
2383,44.0194498872647
2384,49.6147299110053
2385,42.2671178962345
2386,41.1345528310419
2387,51.4770718917449
2388,49.4192640592665
2389,60.5242693077821
2390,60.1468543006057
2391,60.7740950989228
2392,60.1022424607013
2393,61.3303064208407
2394,49.7371532890799
2395,48.4700462526578
2396,42.8499288347393
2397,65.3351558246508
2398,57.3270202523063
2399,39.8249003534182
2400,44.2708025668547
2401,58.1620391149746
2402,72.0592372341496
2403,43.974810304903
2404,43.636332648459
2405,52.4693575876058
2406,44.6448264575381
2407,46.3697757157057
2408,45.9581635601724
2409,42.9522662190919
2410,56.7373003479707
2411,64.7515695608343
2412,51.4121763167044
2413,43.0588646908067
2414,46.7955801438457
2415,52.6848195940534
2416,28.6156779776998
2417,50.6756744340645
2418,57.7032489030424
2419,53.7826890879812
2420,50.3769530952348
2421,41.1652001989327
2422,52.591326946353
2423,61.7511018616916
2424,55.4462002824987
2425,45.1937244847295
2426,44.9155156186152
2427,61.7078208978295
2428,55.0676919754492
2429,51.2605904290537
2430,54.8881196262139
2431,61.8171401503624
2432,44.3800067035513
2433,46.395246970622
2434,58.0407190292212
2435,62.9077915391035
2436,41.2610551868615
2437,18.9074218868586
2438,51.8745349712701
2439,64.4620589184921
2440,65.076012715876
2441,52.4185444405368
2442,39.7816830256269
2443,53.052449280605
2444,43.0971274765993
2445,67.1349589948846
2446,45.2311200523778
2447,54.4450959203145
2448,60.392334080983
2449,59.778495020736
2450,57.1453853239308
2451,47.2056889023114
2452,47.0354333779246
2453,51.480335192162
2454,46.0771823474581
2455,45.8022755897805
2456,36.300624892333
2457,47.4863894947447
2458,46.0083083598127
2459,45.6090310545178
2460,65.9428560729936
2461,50.9856307032483
2462,45.7313862469286
2463,49.0057703615061
2464,37.2985253675789
2465,67.0088446661251
2466,61.8228306104542
2467,61.1883478725887
2468,44.9090501321506
2469,58.6825742546277
2470,56.4398657375515
2471,41.7177095582426
2472,44.7339579756101
2473,43.9170038126167
2474,45.2200109814008
2475,45.3345264120844
2476,52.7258336941698
2477,51.9901359312652
2478,50.3028079489122
2479,56.3019240026167
2480,56.2954118678886
2481,44.3807025174266
2482,51.2844619557876
2483,59.8624608786722
2484,64.8182127701561
2485,36.2466207063745
2486,68.9169839276858
2487,60.2730615759623
2488,53.5440324927058
2489,54.6111627972295
2490,47.9932560786924
2491,61.4284099543753
2492,64.5534006356793
2493,35.6797015154214
2494,49.4915557673496
2495,39.4251245616465
2496,75.9999908887458
2497,53.2916145694043
2498,44.8352342939004
2499,51.2807824626907
2500,43.3577946655126
2501,63.744988928145
2502,51.4344896534526
2503,52.811723187218
2504,65.2169074281987
2505,44.8878261474089
2506,40.2707905327577
2507,46.5365027089653
2508,37.2436442079346
2509,55.1404255787684
2510,61.9274358145989
2511,55.2359169465614
2512,64.6422767705223
2513,62.4311636095676
2514,52.9850859928055
2515,40.3861518674246
2516,47.2035167395839
2517,53.5052794982378
2518,44.5363244490942
2519,44.9326980842249
2520,57.8186447971182
2521,43.0648484534249
2522,46.1827019056498
2523,61.9532740933045
2524,37.5013431084323
2525,52.590216771917
2526,48.3493922783223
2527,36.999858057647
2528,47.520326467621
2529,42.3436265779259
2530,62.1783102884455
2531,59.2129506181614
2532,49.5042016179283
2533,56.045383451199
2534,33.3871771162991
2535,50.3923465240319
2536,48.0643478917264
2537,49.1819675969547
2538,49.0071511864459
2539,64.1144071727988
2540,57.0877225257418
2541,56.9107845534677
2542,34.9890569197744
2543,43.3878655219233
2544,57.5546403138949
2545,55.4556626379489
2546,66.8768100150671
2547,63.1031822662407
2548,54.9540721683463
2549,33.6559580168245
2550,39.2685425947045
2551,62.4550732830075
2552,70.2763140338396
2553,54.686140209831
2554,73.5287477405175
2555,46.3606901980253
2556,51.3585449148232
2557,63.1771144056266
2558,45.067821623842
2559,48.4295191623841
2560,60.5292763609107
2561,36.9964776318002
2562,61.2886690991949
2563,44.0322206702848
2564,49.7371330406232
2565,63.0609583959278
2566,39.4414923790744
2567,61.8027992037906
2568,47.5567711379663
2569,58.2446419085696
2570,56.2120649021801
2571,47.3549714158518
2572,49.3709849550926
2573,36.5339829348099
2574,40.9694143357881
2575,46.0896701057305
2576,38.7236048820779
2577,53.8657579734789
2578,45.2819157178428
2579,55.6203955783863
2580,37.2885097164015
2581,53.5635267738087
2582,59.1845749431858
2583,50.2372050843435
2584,33.287676886018
2585,52.7468547874921
2586,47.818008325864
2587,55.3242578971006
2588,52.3239613135769
2589,44.1310850285259
2590,56.4410106823185
2591,36.0113704099778
2592,34.388760892807
2593,60.1961690396449
2594,45.5960452954538
2595,44.9013418545243
2596,64.2730672605246
2597,41.1902523233103
2598,42.0625044509424
2599,53.1050864398415
2600,70.1659477714392
2601,48.0186743432115
2602,62.0029980992908
2603,48.4896940953278
2604,65.0340959015639
2605,66.7917291888803
2606,57.3357677863231
2607,47.4538143289489
2608,54.7922962117996
2609,49.6399150584561
2610,25.6539128539379
2611,55.2381726622299
2612,41.762933667041
2613,45.9851649722953
2614,52.3272249590304
2615,51.6103966151119
2616,53.4203129390939
2617,52.433067816606
2618,31.6810178118284
2619,54.2585383549698
2620,42.9888250154656
2621,51.3384996814003
2622,56.97681983822
2623,47.7174685306316
2624,67.0665892314138
2625,62.0883336913393
2626,53.7712627332754
2627,47.4174979196163
2628,49.6752408801894
2629,50.5906551920756
2630,55.0811105034151
2631,52.7704065734176
2632,38.7096513424955
2633,62.3090310676306
2634,51.8915006122889
2635,46.6839442906802
2636,55.6702874932803
2637,53.7385524022936
2638,35.5597485145432
2639,48.6024557204058
2640,48.3602887931133
2641,63.0802478204724
2642,54.1596731991794
2643,67.6924869028158
2644,49.2521092710348
2645,57.6563363131144
2646,43.1450910950272
2647,64.128889716869
2648,42.7365047353749
2649,41.177304939351
2650,46.0158389287384
2651,66.8694069996985
2652,76.1158800980821
2653,44.8133454207543
2654,47.3960808156081
2655,56.9523379392241
2656,59.0774765854718
