"X","Salary"
1364,1624.48421246498
1365,4511.15052521103
1366,5310.69919045217
1367,1244.00242879176
1368,2374.99111863278
1369,1806.51796764263
1370,2557.15119873296
1371,1764.07543910905
1372,3569.79006835212
1373,3752.29988846546
1374,2158.35271259088
1375,1459.64602470356
1376,1888.08860804376
1377,3018.04333454618
1378,2128.42501098792
1379,6803.79940129651
1380,7897.20683418446
1381,2944.96341606133
1382,2118.59263795511
1383,3118.90502219682
1384,3105.77368372267
1385,1991.36422736995
1386,2615.73383443715
1387,2442.86958753426
1388,1394.6256760589
1389,2785.95519251619
1390,1708.58834102666
1391,2059.32731198764
1392,1790.88124386544
1393,3398.36317215435
1394,5910.51273406218
1395,3287.58384478783
1396,2419.94951362899
1397,2830.66401750809
1398,2893.28316714684
1399,2133.25931799354
1400,1356.78432729242
1401,2087.76876748672
1402,6496.469722195
1403,2097.1463724189
1404,3709.61476046661
1405,1699.34080252901
1406,2303.61168628904
1407,3695.47038437423
1408,2029.76606169353
1409,2501.10400230742
1410,2336.11862274719
1411,2731.71157826455
1412,2542.68297208638
1413,2649.52760514091
1414,2632.33417577025
1415,2695.74316250888
1416,3187.50979225596
1417,2908.06736412727
1418,2617.25140843912
1419,3039.08412046254
1420,1565.46690407321
1421,3364.8462699136
1422,2009.72797995851
1423,1469.42439464608
1424,3006.93838162441
1425,2021.40859154255
1426,1365.72031876856
1427,1816.87544553959
1428,2205.42575545233
1429,3067.58319700802
1430,3954.91094067202
1431,3214.66864677338
1432,2397.54881847387
1433,2019.0663383884
1434,2789.55080297635
1435,3829.59335801255
1436,3775.79642086687
1437,1927.05308438238
1438,3066.52793573089
1439,1476.52257414589
1440,1935.22738592253
1441,1873.98747027233
1442,1965.59211133849
1443,1747.53121531952
1444,2989.66654882033
1445,2730.41416056644
1446,4575.53020871682
1447,2334.89574957168
1448,2074.19416943469
1449,2473.08636902091
1450,5226.4624766097
1451,1688.24284254515
1452,2998.68191582217
1453,3287.50807640432
1454,1770.22581930614
1455,1744.67294383525
1456,3168.85417676515
1457,2745.87594788464
1458,2382.51545706416
1459,3999.20212101547
1460,2416.44871872257
1461,3056.98503988951
1462,2386.878008601
1463,3808.8787721086
1464,4039.03811377503
1465,2791.52196423851
1466,3247.63522698709
1467,2789.89900677645
1468,3179.07317854312
1469,1393.22701498833
1470,1523.72057696433
1471,1506.62418863863
1472,2257.36643922289
1473,1536.3732166428
1474,1749.05575491122
1475,2769.89032166036
1476,3233.31711038313
1477,1938.91287371691
1478,2245.69749041569
1479,2894.08639363248
1480,2231.45225349555
1481,2571.28999890727
1482,1550.28137808208
1483,2721.52146763624
1484,1529.58127919482
1485,1907.39614414341
1486,2204.20101510026
1487,2291.85772947187
1488,1754.84904133205
1489,3045.09651940895
1490,2414.69668277999
1491,2120.08846178355
1492,4060.0681990301
1493,2335.96343986026
1494,2219.60432789248
1495,2029.76610967104
1496,2146.36643081354
1497,2444.10723607671
1498,6118.83484588043
1499,3026.31638065301
1500,1594.50350930063
1501,4987.09698306848
1502,1991.332113962
1503,6719.19987234432
1504,4291.20435899663
1505,1726.62615296305
1506,4269.04634602903
1507,3910.86645262969
1508,2585.74492400524
1509,2299.72563491544
1510,3556.02066516087
1511,2258.17144140896
1512,3284.90788350964
1513,1792.39528902271
1514,2047.92800368695
1515,3482.97264088849
1516,4452.09482957189
1517,2857.08525819657
1518,4463.63913558175
1519,7373.02293224622
1520,1884.014483427
1521,1490.81467245753
1522,3580.39843127703
1523,2929.46690516112
1524,4888.92005791285
1525,2739.62526771603
1526,2814.65216883789
1527,1851.49194847242
1528,4179.12480971764
1529,1864.92005283417
1530,1882.41123559974
1531,1649.84229583783
1532,4371.98047060635
1533,1496.00533332846
1534,1521.39522679892
1535,4604.42916861103
1536,3283.43629707732
1537,2953.67036286342
1538,2534.61835641081
1539,2543.59762584526
1540,2225.50849996085
1541,2097.79566353785
1542,2785.35111340875
1543,1994.74803267831
1544,1805.56012282129
1545,2055.82623357145
1546,2751.10820634408
1547,2245.49694491005
1548,2802.06863146804
1549,2497.11504317465
1550,1946.02350458943
1551,1693.56381964112
1552,2122.37864312132
1553,2699.58253180614
1554,2791.95972487554
1555,1953.02078591953
1556,2234.44229150827
1557,2835.14455875244
1558,4152.38276107741
1559,2793.32001110676
1560,1682.11714647921
1561,3310.92812364459
1562,2246.75975545593
1563,2170.73158499321
1564,2522.74200846246
1565,3503.13111215893
1566,1885.78856012916
1567,2496.74478220306
1568,3094.99800593985
1569,3390.37567618496
1570,3220.33287885925
1571,2154.62163761516
1572,2760.44299876929
1573,4809.54258604489
1574,4779.23302542424
1575,3088.75351783476
1576,1880.47273013666
1577,3752.66633978136
1578,2391.55484685612
1579,2016.46533565699
1580,3369.56358256403
1581,1945.09799016127
1582,4614.20000202333
1583,1812.06881641834
1584,1664.92349401939
1585,3256.30837083752
1586,2529.3267121727
1587,1940.22170152262
1588,2485.89036400985
1589,4899.52612224141
1590,2331.12190629595
1591,2999.16958063268
1592,2116.74104863436
1593,4918.54712031771
1594,3286.18435072577
1595,2926.75250186691
1596,2220.5143947942
1597,2345.8881954774
1598,4036.35756852637
1599,2292.272818466
1600,2424.91738741305
1601,1514.48455968751
1602,1790.79034404542
1603,1333.65939055245
1604,2382.94228464426
1605,3356.20591705439
1606,1467.14481022322
1607,2310.67539122973
1608,5353.01298481871
1609,2376.70142353054
1610,2382.13306435709
1611,5188.66875547843
1612,2364.20063368193
1613,3685.37063398328
1614,1723.80423620856
1615,2548.56539716802
1616,1717.72033529126
1617,2956.25658487121
1618,1536.71417410403
1619,4036.32360238624
1620,1874.60048653371
1621,1904.03423073912
1622,1873.4467433559
1623,3734.68197798852
1624,1431.66345752778
1625,2597.85134262229
1626,3427.48457781177
1627,2097.38815809983
1628,2450.57811183444
1629,2282.2028477308
1630,2555.62048104334
1631,2364.91923566545
1632,2371.49945262707
1633,1473.97990383194
1634,1693.35838267529
1635,2668.31736183823
1636,2074.42869904982
1637,2298.20531183289
1638,1768.92109500111
1639,2496.30474124907
1640,2158.64419835686
1641,2808.9686238828
1642,1876.28022682431
1643,3652.77088967757
1644,2654.96606582364
1645,3075.58601909771
1646,2653.59155526071
1647,2446.29948450962
1648,2369.68177908475
1649,2859.00608885014
1650,2507.04727781192
1651,1616.2301579615
1652,2042.84905998249
1653,1850.73196733021
1654,1761.91884155079
1655,2405.32038297138
1656,2150.40733196569
1657,3330.39391674126
1658,2502.4450275234
1659,2847.54846455189
1660,9028.97143207692
1661,2161.05904208284
1662,2381.31027138744
1663,2987.92363148839
1664,2718.37773674071
1665,2039.57013127508
1666,3100.11837916726
1667,1870.15060121571
1668,3382.50482007607
1669,1918.083847102
1670,2444.97670367217
1671,5735.03316873594
1672,1784.22734670316
1673,2824.93098628913
1674,2963.03587259293
1675,2968.9455469108
1676,4031.46193358769
1677,3733.7271860681
1678,4149.70164873796
1679,4236.9024671332
1680,5463.93992598765
1681,1472.77538702467
1682,1649.38214798536
1683,1440.47519582588
1684,2959.75957240598
1685,1551.52070446828
1686,2138.77198152539
1687,4292.00136359018
1688,3087.91557348277
1689,2253.97752270316
1690,6008.28722530954
1691,2769.72384429116
1692,2619.6598170994
1693,2114.55435478306
1694,1705.5275212355
1695,3817.88617106609
1696,1815.38568385626
1697,1769.39262328509
1698,3600.3263484539
1699,2333.69023308621
1700,2184.56457834237
1701,3769.75471006908
1702,4379.45615922365
1703,2325.67406165319
1704,3451.4337954939
1705,2025.68773971137
1706,1946.3683534362
1707,2206.9570286206
1708,1570.15453527115
1709,2357.62704686654
1710,3199.2733119392
1711,1889.5978795512
1712,2251.79139182723
1713,2866.73893232982
1714,2874.96269997128
1715,1971.91578005086
1716,3187.11417465473
1717,3858.46867715706
1718,2792.67016070181
1719,1825.05468220659
1720,3251.85510694452
1721,5120.95441947766
1722,3120.75129653603
1723,1585.79885959817
1724,2666.89163360403
1725,4106.18857046404
1726,2270.99593605418
1727,1771.5410395675
1728,1890.93427990889
1729,2339.52435839155
1730,2786.31751235719
1731,1634.08193876733
1732,2818.68303376409
1733,2611.6536749402
1734,1418.33366905585
1735,1983.00482680503
1736,1587.17084168703
1737,3923.73903731418
1738,1815.10984531083
1739,2099.23243157027
1740,4681.52317926593
1741,3185.94098009687
1742,4054.08446866297
1743,1912.67021325909
1744,1831.76022760927
1745,3225.18256481086
1746,1566.50579349676
1747,2917.4516022984
1748,2086.45389948947
1749,6381.31616241956
1750,4065.22630171977
1751,3567.69376653848
1752,4410.86255682072
1753,2081.37779178798
1754,2691.07062603462
1755,6352.69626380085
1756,1911.94794673573
1757,4053.58058125512
1758,4154.20960483232
1759,2988.19299609813
1760,1603.4608392186
1761,4250.07591796197
1762,3303.91352762595
1763,2679.4331596154
1764,1892.54196095884
1765,1836.1554269491
1766,1978.65210143727
1767,3158.2200700267
1768,1869.62375420395
1769,3514.39797225737
1770,2403.00091341853
1771,3491.60814532445
1772,2045.6763840664
1773,2788.3086083129
1774,4269.42030709409
1775,1926.96645913236
1776,2240.04996929471
1777,2363.4140023316
1778,2551.93719244753
1779,2812.77248433956
1780,3921.16484493473
1781,3559.2920310424
1782,3159.67883220401
1783,4130.59882190798
1784,1572.56736364843
1785,2200.90206727278
1786,2682.50928214365
1787,5343.99362595492
1788,1292.40169686855
1789,1659.78956543707
1790,2506.76726696366
1791,1871.56812080646
1792,1925.4997803961
1793,2116.96525176703
1794,2315.3960226251
1795,1675.29905787372
1796,8605.25441491673
1797,2632.83645014448
1798,2752.00114883764
1799,2063.37507234545
1800,3064.91132752927
1801,2108.61102339805
1802,3290.38766854597
1803,1758.93820730685
1804,3437.77225252493
1805,4311.83528652908
1806,2058.20634854637
1807,3954.74338024958
1808,3167.87637155753
1809,3001.11575281855
1810,3756.97511402707
1811,2196.83917019748
1812,3370.5188368053
1813,1631.57170567075
1814,3401.39781788461
1815,4395.15852362857
1816,6356.6507000886
1817,2157.04107546026
1818,1489.52800722279
1819,2677.47556042643
1820,2103.91826201907
1821,1958.64616090923
1822,2865.20407111086
1823,2397.26625145525
1824,2926.10868220782
1825,2015.6243173042
1826,1589.0128755244
1827,2833.02691157866
1828,2082.80050140979
1829,2534.76343076772
1830,4007.08592376264
1831,2080.61591783593
1832,2330.6650295939
1833,1568.88167035199
1834,5385.57905949263
1835,1698.09869689065
1836,4322.66828551197
1837,2169.13671080542
1838,1881.08875776256
1839,1966.804340277
1840,1605.20651130993
1841,1586.96424205512
1842,2407.4573180666
1843,2212.6558907985
1844,2822.70958378273
1845,2388.78085008017
1846,2829.84518238424
1847,2131.75042173825
1848,3923.91576321467
1849,3156.20377711288
1850,1820.05898800844
1851,2122.28428500653
1852,2382.64714944373
1853,2603.30062655384
1854,1759.31666695436
1855,5234.95073740001
1856,1653.97547819456
1857,5999.78726155962
1858,3033.60102153886
1859,2262.32360488777
1860,1847.57286358039
1861,2649.35731638046
1862,1487.648387382
1863,7738.09743052419
1864,2145.64740976544
1865,1739.94245983045
1866,4610.47033861837
1867,1910.68807945741
1868,2555.59163218082
1869,3417.81309322825
1870,2032.40748509516
1871,2227.60962762664
1872,3295.65470502556
1873,2038.38553760627
1874,2046.63873269537
1875,1632.75515150052
1876,2989.95699005494
1877,3507.93989946135
1878,2860.75559988345
1879,4925.59306361799
1880,2138.54556041013
1881,2312.08029198985
1882,1567.74374639353
1883,5524.12800572635
1884,2698.69660566427
1885,3174.31162952008
1886,3202.23444610523
1887,2124.5364333601
1888,2170.68063614673
1889,2530.55874861974
1890,5028.84707573618
1891,3371.2617144081
1892,1465.28457354074
1893,2896.71333693499
1894,1782.84253313416
1895,1977.72048107516
1896,5168.78933430838
1897,3616.99598249464
1898,2050.36825065429
1899,2254.02526865601
1900,3299.54973138736
1901,1551.94031581088
1902,2798.95787319896
1903,1795.99638870805
1904,1923.89179471737
1905,2497.84037328042
1906,3346.01030001338
1907,3883.57186368987
1908,1718.58523707974
1909,5991.0323438063
1910,3608.35423102506
1911,2311.86962429884
1912,2056.31245760674
1913,2912.70893692129
1914,2963.26049210837
1915,1648.83280697736
1916,2102.77927446486
1917,2468.49714856243
1918,3128.41082306293
1919,1751.36301525614
1920,2702.56007563072
1921,3002.0871610525
1922,2949.29117477711
1923,3223.65160696496
1924,3223.76897032477
1925,3527.88554408694
1926,2167.25548281899
1927,2510.62325374751
1928,2131.07950409836
1929,1648.40143096669
1930,3212.34892023393
1931,2607.41117443163
1932,1951.57846089116
1933,6432.07343847742
1934,2094.3813465594
1935,1245.18072133974
1936,3918.09962990293
1937,4291.70964303755
1938,2179.89681030557
1939,1503.08192064089
1940,2034.37438894417
1941,1416.84704917093
1942,2250.36710671693
1943,2630.80874507193
1944,2040.9712366599
1945,2181.41249180825
1946,1828.93768271311
1947,2953.55303602753
1948,1682.81882951877
1949,2976.95120639217
1950,1811.21530688628
1951,2154.03531005853
1952,1476.76566677265
1953,2065.9941488779
1954,3239.67549807357
1955,2127.24464497331
1956,1501.90056435996
1957,1652.47630209769
1958,3310.85630365788
1959,2772.74493444602
1960,1683.79131726753
1961,3029.22068048684
1962,3017.14982020313
1963,2155.36592326067
1964,2906.8496878011
1965,3980.82138082966
1966,2440.87025744012
1967,2540.42017407512
1968,4272.55396628392
1969,1716.1796025539
1970,2152.07427970806
1971,3086.47880120536
1972,3394.12104400174
1973,2481.47300636475
1974,3187.94021673033
1975,1983.00994322417
1976,2139.79761930914
1977,2077.76369075651
1978,2771.81344545834
1979,4694.25979724064
1980,2921.5663906068
1981,3155.41513220693
1982,1986.45575820576
1983,2105.70785813347
1984,2642.2868079088
1985,3902.3207225728
1986,5406.81774091998
1987,1846.27570310858
1988,1850.68622574993
1989,1910.86382092998
1990,2091.22225356998
1991,2470.23574136009
1992,4190.51887254749
1993,3885.59497803345
1994,2472.44766407144
1995,3189.22220336092
1996,3304.22963684509
1997,2013.35985745324
1998,1610.66360746191
1999,2928.00638361888
2000,3640.15283889391
2001,1385.98562548295
2002,2385.72292735562
2003,1805.53448929986
2004,3261.53999095042
2005,3314.43121395324
2006,2459.69976702191
2007,3467.36091619785
2008,3240.13497112536
2009,3218.36486564476
2010,2100.82699779178
2011,2010.57644561248
2012,3221.18731222038
2013,2697.80216989837
2014,2546.25275318225
2015,3167.11254795324
2016,1933.63169258432
2017,2477.24541060964
2018,2709.56447479139
2019,1919.63998701925
2020,2255.38498201585
2021,3371.12288122527
2022,3643.26166683777
2023,2975.81362483042
2024,2549.09822377054
2025,1877.82234408812
2026,1376.55320202354
2027,2183.09015405338
2028,1948.44022308047
2029,6357.3595038122
2030,3495.13873618255
2031,2177.07920723995
2032,2556.17053885499
2033,1327.37790176558
2034,2770.37562266554
2035,2040.7258067775
2036,1559.95410926531
2037,1480.45253960118
2038,3591.86283684096
2039,2371.46856091403
2040,3538.47944888398
2041,4436.20432370145
2042,2752.99329110729
2043,1885.73101849516
2044,1913.28768282333
2045,2151.10502923139
2046,4748.61187893461
2047,2873.20790434061
2048,2075.16544578867
2049,1916.05201355915
2050,1787.08667704388
2051,1787.80668889509
2052,1805.50558495365
2053,2217.5147209663
2054,2082.41474285737
2055,1696.35860445635
2056,3889.55524707879
2057,3147.14552286546
2058,5444.95668512309
2059,5765.86631756433
2060,3311.50511415916
2061,2478.24354764843
2062,4417.50452235054
2063,1703.94740188481
2064,3437.92885239915
2065,3052.31366660499
2066,2698.50826845213
2067,3138.46617327178
2068,1738.54556256813
2069,2249.59547581907
2070,6363.2326271
2071,2951.59927677885
2072,3075.73835550221
2073,3215.31958768688
2074,3434.09432359578
2075,1886.61065963906
2076,2016.57482606061
2077,2286.10570413593
2078,1876.94736512915
2079,1641.80642735874
2080,1717.84858192924
2081,3476.98363208235
2082,1630.37543873813
2083,2025.68341674274
2084,3794.95898048392
2085,5329.51389828742
2086,4758.25454345602
2087,1990.87937586916
2088,2768.36832206781
2089,3955.3618379185
2090,2441.74348544638
2091,2631.61979790419
2092,3000.40870841378
2093,1828.38178317275
2094,3041.90941630306
2095,1966.84278420166
2096,3261.4850589951
2097,2671.52329305503
2098,2681.46802084359
2099,3673.85284867792
2100,5020.15562092221
2101,3139.55977194421
2102,4175.54192667635
2103,2321.8089582092
2104,2664.39226560762
2105,1985.76968844032
2106,4928.96838652243
2107,5182.15712072575
2108,7005.19361639571
2109,2204.81210489432
2110,2359.87890681626
2111,3040.34191175808
2112,3424.66595880432
2113,3788.00027622902
2114,3080.52434898037
2115,1640.19942217076
2116,3093.65931336506
2117,1557.26000240405
2118,2256.58800297101
2119,2713.90021866347
2120,2723.28306459715
2121,2137.81076848339
2122,2265.54761472771
2123,2345.9757373296
2124,2052.37143828639
2125,2317.63540521875
2126,1704.31985423031
2127,2032.84357008521
2128,2629.36942456917
2129,2699.13480007201
2130,1527.41690830751
2131,2383.67196650181
2132,3162.94929985402
2133,2651.75237501888
2134,1840.21445925926
2135,6160.1613773171
2136,1697.83646505796
2137,2220.74813133103
2138,1746.25186870576
2139,2389.46040274236
2140,5326.40386879701
2141,2120.79091526685
2142,2193.12009100447
2143,3346.92684762269
2144,2976.48750166654
2145,1908.75029590962
2146,4256.25903567492
2147,2037.05528756258
2148,1677.77272572156
2149,1501.43039823165
2150,7234.05614185409
2151,2138.54166759521
2152,1928.93949487767
2153,2896.84350173
2154,2978.17146936553
2155,3610.00419689743
2156,1959.98505118847
2157,2155.91921605296
2158,4117.8178508266
2159,2328.02240526214
2160,1755.70305970981
2161,4294.04781287021
2162,1536.87493226466
2163,2000.44026030836
2164,5644.75557099297
2165,4289.33484181964
2166,2007.52736010564
2167,1668.04821671954
2168,2101.41574517222
2169,3421.94957467939
2170,2924.59520874594
2171,1566.56035921417
2172,2472.88827926834
2173,2024.07841153809
2174,2118.42554869706
2175,1907.79466171303
2176,2427.71304435454
2177,2919.91645874703
2178,1786.74773859566
2179,1895.93347618027
2180,2086.76932524876
2181,3825.90760283863
2182,1969.36941114752
2183,3231.73054404345
2184,4088.0724487238
2185,2322.42744191512
2186,5198.92938401179
2187,2774.43019421773
2188,2679.48562856853
2189,2073.64762631552
2190,2255.1727703557
2191,3448.63902334353
2192,1951.70037751767
2193,2514.26994531772
2194,2662.42482779482
2195,1909.76881495084
2196,4445.37847860493
2197,1869.06018712651
2198,2364.89859019775
2199,3704.70202783729
2200,2921.82514998867
2201,2795.12601088188
2202,1556.363251226
2203,2233.68597183139
2204,1958.80752255616
2205,1648.51400783664
2206,1670.66907801685
2207,1394.80373363848
2208,2535.87947764863
2209,1722.880879406
2210,1978.66299487219
2211,2160.5672424634
2212,2182.6423396117
2213,1445.5945194964
2214,1510.22584171342
2215,2766.99529110894
2216,4469.61057027735
2217,2292.45797942359
2218,2731.80041434623
2219,7629.34536705252
2220,1429.97567705005
2221,4092.05782343257
2222,6301.07028567486
2223,2864.64698551773
2224,4928.98567321205
2225,2074.89235175022
2226,4218.11875680658
2227,3280.61180161717
2228,3372.78980922746
2229,2889.22666973042
2230,2037.93830356904
2231,3711.83514987227
2232,2629.21614646311
2233,2044.74471056402
2234,2044.87509543144
2235,2412.0129559863
2236,2307.57873088767
2237,3370.27484403586
2238,4801.09648905987
2239,2849.24336410634
2240,1781.95617700119
2241,1609.64989103783
2242,2183.88172330973
2243,3301.53727446395
2244,2325.11644507421
2245,2824.19941589301
2246,2258.09636642938
2247,1824.9467929751
2248,3757.73596456246
2249,2913.55014011794
2250,2567.63869997782
2251,2577.4884873091
2252,2551.21322742919
2253,3210.6725269532
2254,1778.7174408392
2255,1401.10620915663
2256,6016.66818978886
2257,4290.53690638874
2258,3523.02074102823
2259,3698.80097725058
2260,2016.64060622137
2261,1366.99734484066
2262,2568.00760506819
2263,1559.64268148355
2264,2024.78149303055
2265,1654.14358415128
2266,2395.46230784406
2267,3308.41026472457
2268,2958.51224615061
2269,2131.38980762279
2270,4124.09982271301
2271,2451.99900459239
2272,2164.60166935697
2273,3573.58339524998
2274,2052.02535253812
2275,2059.16270546688
2276,2481.94123528657
2277,4954.13632964939
2278,1900.68390005459
2279,2444.27303282213
2280,1481.71869308254
2281,2867.23967887172
2282,2007.33042163582
2283,2653.09327443056
2284,5115.91961518576
2285,1807.80392330116
2286,2004.45291820752
2287,1628.79548125496
2288,2386.10956666056
2289,2011.60849906698
2290,2000.78481420064
2291,4607.38328053484
2292,3743.70074785591
2293,1717.31650701443
2294,2674.03127130303
2295,2245.50636867311
2296,1515.11798531652
2297,3381.64049264363
2298,5752.01837915111
2299,1921.10070530186
2300,1831.72515670651
2301,1916.09914898644
2302,2337.33821771332
2303,3262.82780653372
2304,3271.8693680894
2305,4193.01045982552
2306,2408.15460851624
2307,3953.95762176638
2308,1929.68395353695
2309,2365.30616617194
2310,1630.77349590265
2311,1891.19909297566
2312,3460.49682530297
2313,4253.88211447016
2314,7371.00878975473
2315,1655.8273660648
2316,1870.94202871306
2317,3134.21368524328
2318,1868.76294227332
2319,2313.89039093837
2320,3898.12716727155
2321,4891.67871510667
2322,1975.4998847549
2323,1488.21663063527
2324,1885.76875845221
2325,2411.13655386205
2326,1993.28781039882
2327,2043.26205431347
2328,3265.734676021
2329,2576.34154575431
2330,2362.07453299942
2331,2883.77217576652
2332,3155.89394275003
2333,2308.0950716601
2334,3833.28651872758
2335,2475.28262182222
2336,3097.79617294991
2337,2824.84980484161
2338,2477.9449074533
2339,2188.59944792754
2340,1756.42193595421
2341,2034.09035684049
2342,3005.14824553583
2343,4716.76111441033
2344,3477.63833191736
2345,1446.36813800014
2346,2144.87089894897
2347,3149.87650109641
2348,1904.15971744822
2349,2787.72213698197
2350,3823.01735490611
2351,2843.77072460959
2352,3161.37230305898
2353,3086.96055490462
2354,3008.18816620195
2355,3216.22679029693
2356,2546.49131219253
2357,2222.98083834221
2358,4358.38317660049
2359,2115.51586357227
2360,2874.63860562135
2361,2719.85742610436
2362,3445.56784841432
2363,3793.76950457942
2364,4401.78082887359
2365,1665.7087897256
2366,2872.82824336881
2367,4570.62562910598
2368,4187.50574833145
2369,1710.89180983907
2370,3817.07070908173
2371,2443.97407977585
2372,2458.15234766561
2373,3183.39871251239
2374,4669.58345889907
2375,1953.30277671514
2376,1906.57603929847
2377,5713.33936451503
2378,2700.16588201031
2379,4154.77555100727
2380,3803.65562538807
2381,2659.96165731616
2382,3632.69284473967
2383,2258.26263935227
2384,1699.07078693572
2385,5470.74991161438
2386,2530.99996397805
2387,3542.13721454246
2388,3035.00665773192
2389,1687.72805796298
2390,2663.6548627647
2391,2311.96651739262
2392,2235.06708273848
2393,2098.6760454462
2394,3190.82767632427
2395,2590.36160576476
2396,4495.70571863551
2397,1385.78385165134
2398,2536.41714914139
2399,2320.63182861989
2400,2850.09931602133
2401,6145.93241919066
2402,1398.84641073529
2403,2198.90826448716
2404,1985.55475714706
2405,6692.4530758667
2406,3652.84268228634
2407,2858.79890480948
2408,2225.05071336725
2409,1614.18581067297
2410,2693.60990001611
2411,2027.90934710652
2412,3578.48379262227
2413,1718.05364122579
2414,2637.09585512276
2415,1437.91637836898
2416,2602.42624840825
2417,2359.96655540839
2418,3113.56863912216
2419,2845.42535269616
2420,3741.37572978294
2421,2399.0798371412
2422,1596.23974313056
2423,1829.58533138779
2424,1790.60047020669
2425,1700.1389748049
2426,2000.72448381377
2427,2512.97328301914
2428,3228.43517150567
2429,2005.43002259317
2430,2909.47412644542
2431,1717.65596679797
2432,2203.82633291592
2433,2566.4074984273
2434,2516.26252429331
2435,1768.21178810912
2436,1714.94971705674
2437,7088.33402150751
2438,3099.97067832868
2439,3162.26473196341
2440,2880.35631074274
2441,1558.43108330422
2442,1981.39214444193
2443,2014.06454329548
2444,2762.6177096229
2445,2368.8710461481
2446,2513.15589241143
2447,1457.02022519194
2448,2680.17611246269
2449,3609.85017178788
2450,2708.43410134628
2451,3952.92490587614
2452,4856.03037565403
2453,1681.91406678812
2454,2438.76435800433
2455,2568.46628237148
2456,3820.82343521174
2457,1642.09290423584
2458,5942.48795505317
2459,1965.78731871883
2460,1427.80692086144
2461,2044.53259790721
2462,2747.27469671707
2463,2330.25629541715
2464,1449.19485139864
2465,2943.32608909683
2466,1654.22152357508
2467,2415.01617025229
2468,2622.96016233309
2469,2644.24134990586
2470,2179.04526703036
2471,1901.52041656666
2472,3097.94477068168
2473,2323.01811375054
2474,3453.56779422487
2475,3039.44042591249
2476,2399.07650866483
2477,2605.01193189057
2478,1524.36294735073
2479,2192.31523308306
2480,4132.75801135875
2481,1567.57358473547
2482,2986.71437168898
2483,2907.99064810421
2484,1890.20242283308
2485,3839.39214330168
2486,3178.12537676445
2487,1616.0458691385
2488,1492.73405537081
2489,2701.60965713289
2490,1749.5607173852
2491,6121.36168337401
2492,6332.71016255443
2493,3156.494542922
2494,4270.93577596378
2495,1508.91017349944
2496,1949.68086513868
2497,2460.46732521789
2498,4338.84019678558
2499,2677.40406299238
2500,2523.1791338565
2501,3201.37674520033
2502,2006.80346251519
2503,5265.77720132694
2504,5819.74559284967
2505,1487.49787422411
2506,2541.80116618012
2507,2476.61542067739
2508,2149.37357724555
2509,2657.0873187513
2510,3052.25426531154
2511,2284.17274075309
2512,2109.96713679998
2513,1391.9239094924
2514,2227.91464045576
2515,5951.02121031431
2516,2700.67856316621
2517,5261.27235122781
2518,3219.89872922191
2519,2705.60390572804
2520,2465.1794576753
2521,2981.82345586771
2522,1549.82691432875
2523,1394.84020953585
2524,3391.26448681016
2525,1729.02191002364
2526,2838.39226174191
2527,1977.75828661868
2528,3077.98728138358
2529,1550.7395486118
2530,2056.59209784001
2531,3886.91170177307
2532,3004.52262156888
2533,2384.43008946238
2534,2228.13971966986
2535,2583.53558667134
2536,2719.52707092053
2537,2446.68280256708
2538,3103.19765084153
2539,2121.86708557306
2540,2684.63084686894
2541,1934.79385834765
2542,2501.54001957942
2543,2592.46196139013
2544,2120.12840641475
2545,2461.79380879775
2546,3872.94526562106
2547,2416.63499048254
2548,1848.40370378117
2549,4374.21177071383
2550,8137.29498083322
2551,2537.52964365912
2552,1659.31930096155
2553,3487.25300445951
2554,11995.1862169052
2555,4865.59956679976
2556,1850.41357304141
2557,1634.9966655789
2558,3607.44888734248
2559,2315.29559971891
2560,1997.33489879148
2561,3796.86207767494
2562,2247.91881228878
2563,4829.19031097449
2564,2909.11209908653
2565,2725.28870968361
2566,3411.34429716973
2567,1614.38957593397
2568,2339.69059624061
2569,2498.8292396616
2570,6290.28549170994
2571,3378.30651211101
2572,4335.85827299472
2573,2833.90937129451
2574,1602.97239615441
2575,1754.56299539963
2576,3448.43807504964
2577,2046.90785195947
2578,2324.82878655287
2579,2628.34705414586
2580,1818.52703594325
2581,1593.81605218988
2582,2329.23215667847
2583,3118.32761913581
2584,3548.74557604782
2585,1455.06832064723
2586,2877.95911049567
2587,2506.71362605952
2588,2955.97895675014
2589,2722.91630439523
2590,5123.39999486891
2591,2475.93258761915
2592,3139.10115192973
2593,2549.86601095286
2594,4057.05678509989
2595,3606.37969426605
2596,2991.25266908619
2597,2270.98573022331
2598,1955.54715167886
2599,2288.3491565979
2600,2013.22002684317
2601,2139.53353297616
2602,4535.74102662666
2603,2638.49650131868
2604,1957.03820241856
2605,2654.13724833002
2606,2506.09001044922
2607,2571.10561843782
2608,2050.44716262395
2609,1118.99233479801
2610,1644.90910712983
2611,3685.43141522343
2612,1813.37107137097
2613,2408.75316981976
2614,2245.93042074696
2615,2335.84787335021
2616,2192.99278533723
2617,1990.27637793382
2618,2469.98072578396
2619,3656.24548926206
2620,2780.75052269765
2621,3487.04527885419
2622,2557.05075258252
2623,3139.09864315356
2624,1446.42555682709
2625,3340.68527329288
2626,3645.60203635596
2627,1610.02948731676
2628,1433.8784200674
2629,1792.28310980891
2630,1830.70490742171
2631,3140.71842241387
2632,2704.62326354974
2633,2742.63629931591
2634,4972.6861123163
2635,3359.97270325674
2636,3615.3581519996
