"X","HumanLongevity"
1375,56.6464183179186
1376,70.3861095668934
1377,61.0386310840032
1378,83.3146700259622
1379,77.6207077199806
1380,68.8435548544784
1381,68.8949961337181
1382,63.2257954068323
1383,73.3835710521694
1384,95.1926375887383
1385,45.2113609306778
1386,66.51438702466
1387,45.2414903241831
1388,65.9773432180186
1389,56.7012061290428
1390,78.5349660030589
1391,56.6762720039361
1392,77.8116877890771
1393,75.3372459988281
1394,70.5327091812936
1395,55.115658800482
1396,71.5334781092166
1397,64.2004441988942
1398,58.8827376149252
1399,80.1961946764817
1400,61.3674838827767
1401,80.5719227648266
1402,70.6714578945606
1403,64.2530613230972
1404,39.7850830677565
1405,49.8045660433547
1406,59.9998044765026
1407,74.6675867195754
1408,57.7105618041513
1409,83.8985016419934
1410,70.1029808097213
1411,69.4851036861807
1412,53.5450281454758
1413,44.8049881287272
1414,55.121426721057
1415,69.8520192061178
1416,63.4543996628263
1417,54.4152988796258
1418,74.0021153671486
1419,67.1616219284178
1420,55.1752839863859
1421,61.0591519001566
1422,78.7161118003869
1423,62.5880446953401
1424,53.6340485229391
1425,64.7042789963565
1426,82.0837263363468
1427,84.514731607242
1428,69.6343326631389
1429,64.6646539465406
1430,72.9931080227684
1431,54.9389979210125
1432,61.4567199736192
1433,64.1755165960958
1434,75.6665540787515
1435,67.4282250088005
1436,82.8801251573875
1437,54.4107430087052
1438,69.7775356331587
1439,74.3054338904059
1440,59.0400561718542
1441,78.709146910022
1442,56.9816787229998
1443,74.5274990309944
1444,61.3569700694612
1445,58.3543576546885
1446,86.0494693815635
1447,76.0006289672289
1448,75.4217863644607
1449,51.3525710487167
1450,63.8596141043422
1451,69.4654391751156
1452,67.1151530788747
1453,88.6362050517458
1454,72.3158025561742
1455,53.1269706414162
1456,59.6086377530098
1457,58.679740675208
1458,73.7945101464714
1459,39.5227322295621
1460,58.012620948864
1461,64.7118491041873
1462,58.7910782725422
1463,44.6643182550478
1464,80.2564279073588
1465,63.5202393242093
1466,70.9466350421594
1467,78.8873677917859
1468,88.1522435466849
1469,54.3299883552416
1470,62.3497604962466
1471,70.3862091297435
1472,30.7786346120483
1473,79.088115845398
1474,71.0292792377609
1475,53.9711964764686
1476,65.9168034861331
1477,70.3773077103831
1478,64.4682061797415
1479,79.7182831454837
1480,65.0493082218281
1481,71.0281865146984
1482,61.1543413500252
1483,77.9744362563914
1484,79.4513154935006
1485,73.6358138648522
1486,81.4216910257223
1487,74.8059371554579
1488,71.1052587526492
1489,52.1588226547125
1490,56.1295834577294
1491,76.4476943140024
1492,73.6004999550168
1493,68.4816742739554
1494,52.9683588216105
1495,78.7228416864683
1496,65.9019230515566
1497,54.5479110291882
1498,66.623430891032
1499,73.8773345200941
1500,60.7768871722102
1501,65.7695252186695
1502,72.2677651722448
1503,78.9501435115251
1504,67.3749281197902
1505,72.6631968017402
1506,84.4555147998233
1507,60.8404318716071
1508,76.2307498260562
1509,60.3674113569261
1510,69.5224006889298
1511,56.2445755101354
1512,72.6954346211004
1513,73.8930396799599
1514,55.8537895989863
1515,46.8789934955239
1516,69.8448156954173
1517,68.4958458081941
1518,78.8951294403667
1519,71.8581142882031
1520,42.9714156147429
1521,64.8436060868913
1522,64.585584846896
1523,73.2323786614029
1524,58.6808160733295
1525,78.4129019324016
1526,64.7176559529501
1527,69.3896623167724
1528,62.1091023774196
1529,58.7472541311977
1530,82.4584976174326
1531,70.4947361281078
1532,67.0979697583103
1533,74.4510468449402
1534,77.6875359893621
1535,79.3593806953292
1536,72.610776544413
1537,56.7791151638568
1538,78.1480576194178
1539,82.8693880103276
1540,81.3602136945939
1541,70.8853312960283
1542,73.8894387188419
1543,76.0362940639224
1544,64.0085357643503
1545,70.7150476854385
1546,73.3701600240776
1547,85.8511246461994
1548,56.9830193726509
1549,15.3948135666662
1550,70.7210588194506
1551,66.2690906212607
1552,53.8307616956449
1553,70.6406762297093
1554,67.2234013707956
1555,59.649937899615
1556,75.0353260025695
1557,51.3394913481836
1558,78.3107014742049
1559,57.7557912365061
1560,62.4642309784408
1561,72.3916086791174
1562,67.2730051629332
1563,61.0135848417851
1564,69.8201910461483
1565,78.1290008680216
1566,66.9225432558024
1567,55.6328059626977
1568,68.9535255678533
1569,83.1644656396861
1570,66.3517036853101
1571,70.3616952771966
1572,55.2285813988488
1573,65.87565090831
1574,64.1153720350086
1575,71.8119852972717
1576,85.2463168701302
1577,46.4448530601819
1578,69.3741328884852
1579,46.356631954633
1580,78.4559147952463
1581,75.1852957187135
1582,68.5653068803148
1583,72.5604908586419
1584,47.7816784104392
1585,57.871058685379
1586,70.2061380232568
1587,69.0018592492574
1588,37.928365285219
1589,74.9009040500634
1590,75.489056980059
1591,68.2829489433661
1592,69.5908388823007
1593,58.2470933805472
1594,70.4753765793777
1595,58.3544132258798
1596,74.1939890320547
1597,68.6489290459293
1598,80.5970821352933
1599,75.2015260085159
1600,70.4035239694909
1601,74.2923572260584
1602,82.1391270673437
1603,38.9403351227881
1604,63.9861905926514
1605,62.6146628784842
1606,65.9264011925187
1607,58.3090241006326
1608,70.8771504057239
1609,28.3444304500974
1610,71.5544765269901
1611,50.5528372597047
1612,77.6914734259614
1613,77.3978358781517
1614,58.4855214453837
1615,62.744664082626
1616,74.6503120229541
1617,71.523703868341
1618,76.97177037385
1619,60.6383211474344
1620,72.3501342631254
1621,73.9928770105504
1622,56.9226975249242
1623,71.4311103936143
1624,71.6425625412172
1625,57.3151963838943
1626,64.011018479996
1627,70.7722707272809
1628,57.7922413069538
1629,84.8482321156787
1630,43.2098050537898
1631,42.2186037122139
1632,53.242316928841
1633,52.6785134889987
1634,60.0920844663855
1635,78.6041960882961
1636,59.8992186166108
1637,46.3283804950882
1638,69.309688763115
1639,65.3149571873189
1640,64.0085506547457
1641,69.2331421265606
1642,69.5177634187194
1643,49.5316309662638
1644,60.3296346654883
1645,66.0846587592636
1646,61.1423021543868
1647,67.612933290364
1648,82.4399489555797
1649,60.5939081038362
1650,62.0400186922362
1651,72.8336050903975
1652,67.8375929170226
1653,66.9402869299024
1654,50.401634233246
1655,69.4228213484668
1656,72.3822145450277
1657,69.2492956968001
1658,64.8654950862058
1659,68.9069673489658
1660,76.2721417491865
1661,64.6346613292127
1662,70.4489286321965
1663,52.208956208992
1664,82.7927888324037
1665,74.8760486403227
1666,65.62636318532
1667,57.7846939462663
1668,59.1534051134245
1669,65.4631792698198
1670,59.083465587614
1671,83.2195030599775
1672,67.7144848473324
1673,67.5303229169698
1674,61.2037379134939
1675,53.3241458779745
1676,64.5691875573705
1677,73.9328120681571
1678,72.8172558437801
1679,35.1100956055736
1680,71.0776302443926
1681,31.6999152750343
1682,74.7731109772757
1683,70.9919791789633
1684,58.4503147530742
1685,55.8273581757463
1686,82.6775805385593
1687,73.2921055655201
1688,77.6940202212631
1689,77.7632707603778
1690,70.7329852061064
1691,75.263442482998
1692,62.4216976395162
1693,65.8958368142803
1694,60.4112551993378
1695,81.5377570133829
1696,52.2645603493069
1697,56.6143675248789
1698,60.8107612220196
1699,62.8199151914353
1700,44.6471198330118
1701,39.4179514802479
1702,51.5790001624563
1703,83.1871991757363
1704,60.3646429765591
1705,71.1329195287335
1706,74.9095107620785
1707,68.4687066751348
1708,76.3938632011522
1709,74.9922959775358
1710,71.149151630969
1711,50.5126355171379
1712,47.0524772871404
1713,79.2052082486668
1714,52.3418655809661
1715,58.2115544982206
1716,45.3551540682469
1717,58.9328568326833
1718,67.2404576277661
1719,62.2643237019467
1720,68.4596192991357
1721,66.5102110583122
1722,66.5796612576738
1723,50.022724183777
1724,57.6795442130876
1725,76.4297680519855
1726,54.1178331404602
1727,52.912628298113
1728,70.5234123888976
1729,75.6430935500201
1730,64.7971217195862
1731,79.373794451949
1732,76.1394665276144
1733,57.5254023801516
1734,58.654226123595
1735,71.4569549301257
1736,66.1145189018528
1737,65.0221712829674
1738,68.6011356239296
1739,44.4464984230134
1740,43.9669008276562
1741,62.1313007927834
1742,41.7367182267505
1743,62.1474059644451
1744,78.5798033768224
1745,78.5913765603948
1746,59.6454609032934
1747,66.4839909370357
1748,74.8460057853607
1749,58.3961540091677
1750,68.7630658152408
1751,71.7119073129578
1752,58.4216204611819
1753,75.6028938319325
1754,64.0299692892895
1755,72.1922406417732
1756,71.4660443429683
1757,73.5605928720538
1758,31.5793362233563
1759,68.1182399625864
1760,76.2493002404182
1761,80.1665139208267
1762,85.6178412764384
1763,72.2759836454313
1764,72.347443340506
1765,77.6108806278413
1766,55.2803592483514
1767,71.1956565345316
1768,71.6672754802519
1769,60.6563134219341
1770,61.7026084054228
1771,73.8383733304503
1772,71.7792854911172
1773,68.4857429062238
1774,64.8437588608194
1775,71.941689793079
1776,72.2696456188044
1777,68.0751632437333
1778,78.5659251190474
1779,68.0505193686664
1780,70.3114218516002
1781,46.1903756045159
1782,81.1457654038379
1783,75.1612411437555
1784,58.8955050512863
1785,72.191033216675
1786,51.9126101282206
1787,38.5552835726345
1788,47.3781191205057
1789,74.6915305588419
1790,74.0875959723745
1791,58.0438027695184
1792,71.4863032244866
1793,70.4325746370078
1794,40.1432374773764
1795,53.6340298047943
1796,58.3930853587621
1797,53.9807527571411
1798,72.6044523778279
1799,83.8107802239155
1800,78.9138322670177
1801,40.5130619774697
1802,58.9652282107553
1803,73.1435045279971
1804,57.4979141715457
1805,66.0147005044537
1806,53.1385279734926
1807,57.1581516826941
1808,56.3458701395138
1809,80.6741436687766
1810,68.4470296969375
1811,56.614548775636
1812,56.2906189151089
1813,83.2921794841454
1814,52.35310428465
1815,72.6489435879793
1816,61.3824735025744
1817,77.3561534694611
1818,73.252670802118
1819,50.1580250327058
1820,83.9544843302589
1821,81.007093205851
1822,79.5888861254012
1823,61.5162009427291
1824,79.2827542318719
1825,78.0636050728174
1826,77.4173357768042
1827,61.3330200301146
1828,78.6307613671407
1829,70.1812300920832
1830,84.1263723443845
1831,31.9848647687392
1832,62.0696415846371
1833,77.6561036084353
1834,52.5305424415744
1835,66.8846629651759
1836,73.0400434790561
1837,68.6658813898219
1838,70.7593069201573
1839,71.218891294731
1840,78.5535913634534
1841,79.305440847947
1842,77.9183572932492
1843,58.8454417607754
1844,72.6915634936531
1845,66.7098880298553
1846,58.9543356941114
1847,55.6946638784572
1848,65.0854530555211
1849,61.0898872416418
1850,68.3383848612595
1851,72.0721659129075
1852,73.4209046646038
1853,74.7962815063167
1854,72.5235255275135
1855,59.0419937630465
1856,75.8934584850355
1857,80.517958175631
1858,56.2384831198101
1859,88.1715006698538
1860,78.0902029699026
1861,71.1264716496608
1862,74.5505109276505
1863,83.4341579275849
1864,60.9723015205536
1865,61.2476431068581
1866,75.6003393273563
1867,71.0350542059625
1868,74.86660985657
1869,68.1279592007282
1870,54.845093267697
1871,80.4110342236923
1872,65.8498412132932
1873,68.1302353980403
1874,66.6058314841237
1875,72.6844429635732
1876,66.7064632545653
1877,76.6038689313387
1878,58.2959210685684
1879,79.203565092819
1880,47.3406778119687
1881,76.374436771315
1882,70.0464256267287
1883,66.8312407067278
1884,44.2529520146867
1885,69.1319710502752
1886,55.6833342521833
1887,69.7448373276623
1888,54.3288931177598
1889,77.5838597966168
1890,72.3762442787862
1891,77.7460499692686
1892,68.2958536286833
1893,70.7802364018013
1894,68.5196353862908
1895,70.8257929228727
1896,67.6235323725338
1897,54.8091601624945
1898,52.8010780170822
1899,63.6177285024742
1900,37.8248296524678
1901,72.2560812432205
1902,56.4415098472476
1903,48.9158934365956
1904,64.5136302003482
1905,57.2262046352294
1906,65.114627870415
1907,68.1621891815286
1908,78.9204139515317
1909,64.6196399783706
1910,73.7553690372733
1911,62.8549135586791
1912,80.4562438882399
1913,66.1588972517937
1914,66.5639658040484
1915,63.3545334234775
1916,69.6447052013731
1917,73.4846151645761
1918,61.5657152093207
1919,73.9590347583551
1920,58.5429944550958
1921,50.5424772532687
1922,78.893798290132
1923,70.2848750635713
1924,70.0183322753896
1925,78.9723968887025
1926,58.6524593365953
1927,52.233508183354
1928,65.1439502711961
1929,76.5228719415464
1930,71.9299105967852
1931,66.3195308471479
1932,58.7948024868652
1933,74.6550144143956
1934,58.4171383548077
1935,38.8744345474792
1936,65.0574676594315
1937,66.5446191248188
1938,77.4876296649424
1939,64.5171174287793
1940,57.433421826424
1941,63.5924484615224
1942,56.1317226280833
1943,63.1374538280737
1944,68.0025826846867
1945,80.3424920998732
1946,69.8828851683607
1947,78.7004152351843
1948,82.2963519540722
1949,38.3969824687798
1950,77.6326849712996
1951,74.6144370094816
1952,77.3703795965449
1953,49.1168681330193
1954,44.9795157966186
1955,59.2803493847917
1956,61.7624424117256
1957,67.4799008082132
1958,63.4256767052734
1959,63.0837499948083
1960,87.6646407392092
1961,66.4919300352722
1962,75.0907176080629
1963,74.5888483793148
1964,77.2522989416261
1965,61.085173985305
1966,65.0588167457038
1967,72.2717360956411
1968,75.3111522088491
1969,62.6799323645478
1970,79.7097125168644
1971,57.3969649189017
1972,65.8168786526749
1973,69.2012816603048
1974,54.0568268098481
1975,52.6900039119192
1976,74.1243282557522
1977,70.3241494968024
1978,73.1865406808552
1979,81.0262083232897
1980,57.8622040304975
1981,68.9016172329736
1982,63.7919293645179
1983,80.4826406884892
1984,73.2142939355752
1985,50.6486797772354
1986,63.1921471308646
1987,82.7817143392915
1988,67.990411464847
1989,52.7006939747916
1990,60.7995713550119
1991,59.9378619265378
1992,76.9225577824296
1993,62.742752595975
1994,65.6698140493194
1995,73.9112494719676
1996,80.624567950753
1997,58.9143307619767
1998,64.7570511478272
1999,72.9031518790965
2000,33.3280300643029
2001,64.6019870379121
2002,75.2388486742502
2003,72.974144084375
2004,51.3888588299068
2005,76.7723134357404
2006,65.5663369506071
2007,62.0566500745786
2008,66.8816933769687
2009,52.7774200767193
2010,72.165010364658
2011,82.1654188367338
2012,62.7552878836902
2013,66.3155067860567
2014,56.88482744334
2015,67.5421672074386
2016,71.4636971527263
2017,79.139755329989
2018,69.5252213730364
2019,47.8236152626379
2020,68.9384550580333
2021,62.4589944979332
2022,64.0130594066347
2023,72.9167307268182
2024,67.2176037729448
2025,66.6322753649684
2026,67.512974944054
2027,60.2376121409488
2028,71.0666942101742
2029,76.4660023647529
2030,64.1906330628545
2031,77.7475577256696
2032,40.3524983178542
2033,64.603698290455
2034,69.3058204853214
2035,46.1692919547031
2036,55.8571785400643
2037,73.6966227546578
2038,66.3991635897082
2039,54.9210241538537
2040,81.9342809043915
2041,67.3917784079914
2042,70.1193553878767
2043,78.6865899499489
2044,53.9283946091496
2045,78.1583124736293
2046,62.3670859376684
2047,82.854561109966
2048,71.446539252354
2049,67.2801788725708
2050,61.926998579408
2051,76.7877815355876
2052,61.8434340788092
2053,70.5028784789556
2054,69.439377900281
2055,73.2037805052388
2056,54.3389592837603
2057,69.6615253243937
2058,61.4889312704313
2059,64.56542515544
2060,77.2289931763118
2061,59.4173697486314
2062,75.3930109650729
2063,85.6809029712303
2064,64.951895229917
2065,70.5459606867523
2066,32.0168199922844
2067,82.2338572881452
2068,63.7176441269111
2069,75.8484271647181
2070,77.6816978524468
2071,72.752786257747
2072,59.8827350735343
2073,56.0098586016295
2074,72.2581098721259
2075,69.2251474147519
2076,55.8694012245391
2077,59.3066244675457
2078,56.3038303056281
2079,71.9192114046838
2080,49.0046832743273
2081,69.7650775494572
2082,75.0201542331988
2083,66.8586422216184
2084,68.0207864037598
2085,76.1854670843354
2086,62.1492102214238
2087,60.0337364433988
2088,74.8288333084149
2089,53.2345822275004
2090,65.0986769688772
2091,79.3632402859687
2092,63.9192303491295
2093,66.3464136012331
2094,77.6973371988503
2095,59.0742412896355
2096,71.43384213143
2097,44.8599986399515
2098,51.5018212604075
2099,72.4276763510774
2100,76.5106983889928
2101,53.6053781741738
2102,71.756093858656
2103,54.0313141290949
2104,70.9938790764241
2105,61.5972802921692
2106,70.4853566394067
2107,66.7579942241854
2108,55.3769954679697
2109,83.7496574502532
2110,50.6538412169821
2111,80.3229817534236
2112,49.5373408417097
2113,83.0182794169013
2114,64.293759789378
2115,73.3892607401882
2116,69.3744158361939
2117,48.2433818023167
2118,81.7291435339224
2119,67.0088635903659
2120,69.2521932038757
2121,67.9226578080785
2122,69.7148707015931
2123,53.7840537757039
2124,65.5351317436347
2125,64.8843357157225
2126,72.1148847417842
2127,73.2532289791847
2128,62.0326049437158
2129,60.9412035245307
2130,68.0609699943167
2131,69.7506208038467
2132,72.8413069546526
2133,67.0296897155895
2134,62.2051012161985
2135,47.8208037537516
2136,78.027270315024
2137,52.3193675275254
2138,85.3344684111415
2139,86.0299546679123
2140,60.2957391998816
2141,76.1648586151783
2142,59.9648751625563
2143,74.5798614748555
2144,64.3973154832383
2145,71.8052533778679
2146,69.2923476388473
2147,65.3692273973228
2148,64.0374256464739
2149,64.2838849651228
2150,52.6760754542499
2151,66.9917974883386
2152,74.4254348761731
2153,74.1192598071573
2154,65.1879864061196
2155,62.7278231637931
2156,57.3516085237584
2157,63.8519060179083
2158,77.9409501623917
2159,67.9324857066704
2160,49.4517825558925
2161,67.1706263597354
2162,68.6836090358763
2163,59.0932977217064
2164,80.8210384892261
2165,68.0175047266336
2166,65.4105593022453
2167,70.6069667211102
2168,57.881859768251
2169,69.082088979251
2170,57.6369728322109
2171,58.0850250979563
2172,75.6254536039337
2173,68.901183776271
2174,58.0076178102774
2175,41.3026928567817
2176,64.0251907411912
2177,73.5739079630222
2178,74.0998012119501
2179,71.4984250058263
2180,68.7384112466096
2181,56.2390393775785
2182,83.0703723619306
2183,59.8862899787722
2184,56.2359632910439
2185,76.6655158719752
2186,74.9271883369463
2187,68.5393868951394
2188,61.8433909169897
2189,69.2509627403167
2190,76.2202633634377
2191,70.2934644397802
2192,65.9651989944251
2193,46.0554781036786
2194,55.742372196292
2195,70.5616681806596
2196,57.8151106982339
2197,63.7551586336412
2198,58.7505790414578
2199,77.7949950275127
2200,56.0074067551825
2201,76.6724852233284
2202,55.8351090509184
2203,69.1162501640278
2204,54.8250908334543
2205,61.2429888778563
2206,77.5749123511246
2207,65.0577504990491
2208,84.0173262322373
2209,62.2657466735681
2210,66.940083063018
2211,62.2089559934428
2212,79.7509440706447
2213,78.0074099803187
2214,62.5465677224202
2215,71.0343134126235
2216,69.8637270729413
2217,59.7922354596372
2218,85.5312240895761
2219,54.387573697268
2220,67.1839661661492
2221,75.5595944510181
2222,71.4251138362605
2223,63.5232262829288
2224,56.5314003050229
2225,72.5449668573262
2226,61.5679669702881
2227,76.9012787930028
2228,73.8616286730645
2229,74.0363434902697
2230,53.1716785182054
2231,75.5418639749589
2232,63.1707223039792
2233,77.3275612179742
2234,66.871853467611
2235,57.0379411538878
2236,77.3674980791617
2237,77.4008807722532
2238,35.5617919152242
2239,80.3049267854533
2240,61.2540361160926
2241,65.604369257105
2242,80.2501383534174
2243,75.1733878041264
2244,61.4409270276908
2245,70.3974863137712
2246,56.4419915072935
2247,69.3521136238403
2248,66.7389396248096
2249,65.2461797368017
2250,73.8376364681241
2251,50.5010908221355
2252,63.8910413107841
2253,53.6807841619031
2254,70.7509744391572
2255,75.7698377652691
2256,70.9296171887949
2257,71.2909029169236
2258,58.4289762180749
2259,55.4225212813515
2260,64.4571878629348
2261,78.6030339903618
2262,54.9954731369727
2263,67.0859488343703
2264,55.1124840381174
2265,59.9900674088285
2266,74.2510004924461
2267,72.2508937547181
2268,76.3977255474249
2269,66.7846728773928
2270,76.8229265571436
2271,83.4205337286905
2272,56.520004810683
2273,70.0965838455704
2274,67.9684289143079
2275,61.1925626742043
2276,68.5512133252074
2277,68.6577571855631
2278,63.7026935899505
2279,72.4319637029262
2280,68.800940594637
2281,50.4618233454459
2282,55.6922320513529
2283,65.5588728659659
2284,49.4028039568231
2285,60.4044172398719
2286,48.8717237267042
2287,46.4717400942455
2288,68.2993213103754
2289,63.6601873138838
2290,77.2458310582803
2291,69.4516314394496
2292,73.9340660880242
2293,61.1522934078446
2294,70.9279506400337
2295,82.9830775415845
2296,83.3859448016858
2297,63.1332050194309
2298,66.0198163731172
2299,68.606281639471
2300,70.5755034604495
2301,71.255019108975
2302,66.575724949583
2303,71.9443215364226
2304,66.6668350767957
2305,59.6301779507628
2306,73.8957416282216
2307,65.6923869584266
2308,71.2970292741712
2309,68.7213564580842
2310,73.2852818992257
2311,57.8927950688566
2312,54.4097171727234
2313,70.9006036074632
2314,62.6876985994379
2315,62.8646043347686
2316,58.7253314373737
2317,49.6796120288064
2318,74.8255754458737
2319,47.6151818742418
2320,55.2113972604314
2321,70.197200220526
2322,71.1612034445292
2323,63.9880395363111
2324,74.9187076663557
2325,72.5048660326223
2326,75.7317002684775
2327,72.2430532105196
2328,58.6042733405847
2329,76.1273971037953
2330,64.4224086380597
2331,75.5114459860503
2332,69.5223572062575
2333,81.5555628961882
2334,45.5106732494695
2335,70.1790643210928
2336,61.0376048040557
2337,72.6665996446024
2338,70.9742064551844
2339,75.7820705024318
2340,75.8459700743624
2341,63.106389011168
2342,72.0520959377104
2343,66.7893381232975
2344,54.8017649722642
2345,64.5072415537515
2346,65.961260613689
2347,60.3966053161159
2348,67.1278006866854
2349,48.4336796111706
2350,53.3748672694783
2351,72.007114347472
2352,64.8746666808512
2353,63.9534525211692
2354,69.610877390706
2355,60.995306372466
2356,57.2138357599914
2357,65.4018299068574
2358,75.0440682674616
2359,59.9012240042038
2360,69.2030717957579
2361,68.631860584867
2362,43.5024612236282
2363,54.5078815927952
2364,75.6233980817502
2365,56.4260619153772
2366,61.6609772952606
2367,72.9202588850167
2368,79.2483576721285
2369,48.424180075585
2370,63.8322946767458
2371,55.3602085839175
2372,67.6242635995337
2373,58.0789877924593
2374,74.9750565549943
2375,60.834829381172
2376,82.342819964404
2377,72.8305781764767
2378,73.3609900324136
2379,70.914747067082
2380,61.5690164710411
2381,59.3265909441397
2382,90.302421914671
2383,77.1707409973155
2384,63.8501294849833
2385,72.3045800371453
2386,72.7963530575567
2387,71.158298787688
2388,61.7858657191568
2389,69.2375631088821
2390,72.6067926456415
2391,71.9911535425481
2392,79.8892237717882
2393,39.8389314648962
2394,79.8873277994154
2395,69.5448951263851
2396,63.4377326751178
2397,71.7440980771124
2398,64.8446302921766
2399,72.5446087277738
2400,66.2437714075936
2401,52.5322592958742
2402,48.5316453440759
2403,57.2797183699236
2404,70.988090347143
2405,38.346028514239
2406,58.7134824986053
2407,55.2172114103491
2408,73.4160574399218
2409,46.0345735137224
2410,68.443697867444
2411,75.0517194314309
2412,74.0737178638826
2413,74.1583604839381
2414,59.5215924985641
2415,66.658403305343
2416,72.0054060093008
2417,79.715021181313
2418,79.6778143051114
2419,67.8018872461855
2420,43.2000992943961
2421,56.6121548596706
2422,79.7227791412777
2423,76.8298308381765
2424,47.0629637305559
2425,63.3226697967304
2426,65.5601913649396
2427,74.4001843489986
2428,64.6589985978131
2429,44.2271017428996
2430,76.9531627921954
2431,71.9241884870268
2432,42.0515873098065
2433,67.0573396003899
2434,75.3676245895931
2435,55.5572938403562
2436,74.1855719122164
2437,54.5770716200289
2438,62.7104937085561
2439,75.5368929220399
2440,57.6743999670272
2441,56.8321151251725
2442,73.9710591783625
2443,52.7294320352111
2444,81.5708162509759
2445,72.9722642543534
2446,77.7956708642127
2447,72.4287618496066
2448,56.2023448613116
2449,49.7612610750473
2450,61.0372290724599
2451,64.6257022235039
2452,74.7318886090252
2453,71.680594101761
2454,57.4925549656939
2455,61.0427815937095
2456,73.4972486027127
2457,71.6971895424822
2458,84.0184580094349
2459,77.7762842124891
2460,62.86792687206
2461,50.0763895458385
2462,67.3573902082242
2463,42.595922991447
2464,83.9438806066316
2465,37.0729925345075
2466,72.5075012740623
2467,57.0753725197847
2468,79.9767139728747
2469,67.9760097194326
2470,70.4941964072107
2471,77.8509563637682
2472,65.1849145294111
2473,38.8605111620577
2474,77.2362243349228
2475,70.2663464949773
2476,83.3841249447297
2477,64.0486090378373
2478,67.5625701338015
2479,81.776646877996
2480,55.6148854671601
2481,78.0635294052148
2482,59.352474589182
2483,51.939057175362
2484,76.0325381951697
2485,57.7278109209219
2486,69.2028768665347
2487,72.3401256783498
2488,66.9159576060304
2489,71.2526178261391
2490,75.9878669437908
2491,71.061402048418
2492,72.1650741412791
2493,79.3788874503716
2494,81.611002833186
2495,69.8737812445306
2496,65.8166447241312
2497,77.2125133783848
2498,57.1338872879255
2499,57.5554863228274
2500,81.700557252172
2501,71.3904337348619
2502,79.5967047064995
2503,35.8896767956992
2504,81.4162682002086
2505,72.8687929256355
2506,74.5156782307247
2507,80.7488171801133
2508,73.5475168652267
2509,57.6927808533541
2510,76.2172967221873
2511,61.0103033470702
2512,65.2593079752099
2513,64.9292283014274
2514,56.6024135567642
2515,63.2414052001827
2516,76.5411143972144
2517,59.4222964098172
2518,83.8017568579248
2519,50.1842498667282
2520,58.2251116224375
2521,36.2376301082705
2522,84.4026820305977
2523,80.6563445895356
2524,42.3001020161631
2525,75.8491397267855
2526,70.8642795512911
2527,81.118184233989
2528,59.6604669518479
2529,56.389203898259
2530,64.7617722257359
2531,66.9197205729981
2532,62.2853070190145
2533,80.7630711024331
2534,48.9643603355832
2535,60.1248847447769
2536,67.9147433701653
2537,59.8638687621239
2538,64.1916735909291
2539,56.5638948946176
2540,72.8977994567818
2541,67.3070025490235
2542,47.4142836871341
2543,79.3148225702433
2544,65.9408891278165
2545,74.6679938345093
2546,74.8412295087505
2547,52.7677301912542
2548,49.1046264302031
2549,72.3020432177658
2550,63.1170695110885
2551,82.2745338970214
2552,67.0182123320952
2553,56.6422857508701
2554,84.7719670982202
2555,62.3942758088095
2556,67.16210531847
2557,85.4782687777716
2558,65.8592656099424
2559,69.6345192613484
2560,64.0056334377165
2561,74.1769284633331
2562,69.7606998677058
2563,73.2886867889877
2564,67.2251649124038
2565,71.7169601677679
2566,58.7095619461155
2567,58.5190729558531
2568,74.3526150409341
2569,65.6778598477416
2570,57.7770056916191
2571,57.7878668390502
2572,57.3250093914638
2573,54.7365785750734
2574,57.2837412755567
2575,82.0874486504036
2576,82.0254307146471
2577,70.3134665018238
2578,68.1012737479664
2579,80.7658666714056
2580,71.136993556019
2581,68.0330650599965
2582,78.4313453742723
2583,75.9645585837484
2584,64.8449221137753
2585,78.7228194841938
2586,56.9645393167792
2587,59.5468610654472
2588,71.0422148052425
2589,71.6393697534937
2590,68.9355690761859
2591,58.191799960931
2592,59.3148029945963
2593,65.2958674074587
2594,76.9235450627931
2595,58.2843557246479
2596,58.4924544958331
2597,82.1291738973947
2598,70.8204968359748
2599,58.3194937066521
2600,49.6256266978841
2601,79.7952816100597
2602,70.1415349789224
2603,75.1638545454602
2604,62.6661280324332
2605,74.6491368979061
2606,86.8674133513981
2607,74.025670136404
2608,73.026698432164
2609,65.8831906919263
2610,61.1528621618042
2611,65.0095394311052
2612,80.2509919871651
2613,44.4618149173456
2614,74.4385217714723
2615,39.9977816997352
2616,74.1023354930463
2617,41.1856499031284
2618,56.6651429922588
2619,62.0577555361166
2620,75.7785229801057
2621,58.0423758375621
2622,73.4342597794945
2623,74.5808192963727
2624,66.0123703536849
2625,72.4878394394583
2626,65.1089795992307
2627,68.1377611466021
2628,62.4330201216926
2629,61.4147876077982
2630,72.1954759818612
2631,63.4190958490863
2632,74.2580530335781
2633,76.0219732001453
2634,71.5004383944606
2635,70.3675355201948
2636,69.8672319488083
2637,56.0367194964982
2638,55.7584475040726
2639,86.1007680674246
2640,87.2721839365102
2641,70.0043296585511
2642,70.4050752429996
2643,65.5895307619842
2644,72.8981901053608
2645,57.0569744065838
2646,36.1222652253178
2647,58.2836555880261
2648,61.2864621101583
2649,41.3571856760727
2650,72.3737013589428
2651,80.0932527537122
2652,79.5557829029664
2653,69.1405174060332
2654,69.2997685237727
2655,90.2024141610018
2656,55.8769544028709
