"X","Height"
1499,135.06971050426
1500,139.621175940116
1501,135.63352345883
1502,160.810979049785
1503,135.574155152767
1504,159.766267773245
1505,151.902003369912
1506,136.228279295276
1507,182.489308414835
1508,151.723624228321
1509,122.483642799615
1510,148.632545349458
1511,129.811210264889
1512,130.53118874761
1513,144.390413862389
1514,145.621047452133
1515,152.815347445803
1516,131.287988133927
1517,132.776577990896
1518,125.198171114208
1519,129.109693009162
1520,170.34730175904
1521,130.149899057274
1522,119.775234809356
1523,160.821270334854
1524,138.04674550406
1525,166.527205626163
1526,146.838189397867
1527,134.526539957257
1528,149.451268454387
1529,173.838647636014
1530,136.62611870529
1531,110.014425215125
1532,165.504113480144
1533,168.491995189326
1534,153.276683456058
1535,102.882736120697
1536,166.536633479622
1537,128.680484739931
1538,163.198590624535
1539,123.913954711963
1540,131.421762561176
1541,128.846454808513
1542,129.083076154376
1543,156.682637237951
1544,144.883178571239
1545,119.33777731964
1546,140.303636559845
1547,143.094735249155
1548,126.188054426497
1549,104.586136553577
1550,181.079726986523
1551,164.028606900473
1552,150.085986028283
1553,160.487989129975
1554,125.443386409938
1555,139.513263957408
1556,151.125335881735
1557,168.743835295201
1558,145.978016917331
1559,154.331752786686
1560,168.805105716467
1561,158.934650740485
1562,145.816347026216
1563,113.356789889573
1564,128.488675058306
1565,111.058884388165
1566,129.533777395532
1567,154.888453568
1568,142.545254637622
1569,158.519850527443
1570,129.283280887579
1571,118.642926970641
1572,150.347127866516
1573,164.341691120413
1574,138.391284249165
1575,141.739722245511
1576,162.227416715451
1577,154.209862101021
1578,155.191218366291
1579,129.92004949803
1580,128.019228809767
1581,104.801709668206
1582,157.608568619638
1583,156.300248158653
1584,149.128636525641
1585,120.533260141884
1586,151.411106349933
1587,166.129610476173
1588,104.829044326961
1589,109.862586795844
1590,142.570823313117
1591,133.864883307835
1592,140.15360210258
1593,137.938418339644
1594,160.846035621398
1595,203.41179408656
1596,149.080490163008
1597,164.643679271605
1598,127.445693548991
1599,127.77545324356
1600,145.183704630457
1601,144.530592496447
1602,136.185749803523
1603,145.259768169046
1604,139.421898594929
1605,146.056319107825
1606,124.893034595061
1607,128.081318262994
1608,130.627631730444
1609,155.320395196402
1610,131.55271671356
1611,156.662100196477
1612,157.190283855721
1613,161.848510426547
1614,133.130503447118
1615,133.349345525391
1616,170.334760236324
1617,120.777875369722
1618,146.857360723586
1619,144.795602565401
1620,131.91817764389
1621,139.079842023499
1622,148.542630173217
1623,131.802560193526
1624,151.056662261485
1625,136.835035408689
1626,206.103935737644
1627,150.606604501818
1628,166.600037753215
1629,148.063999182538
1630,123.925305026621
1631,157.678835463524
1632,122.713304209974
1633,162.687322271857
1634,147.868174354559
1635,152.433249077117
1636,126.306594172171
1637,163.809598136834
1638,144.852055271516
1639,132.711963873063
1640,159.914200622912
1641,154.057914298201
1642,130.995904564142
1643,151.562899393986
1644,182.740586560166
1645,149.754851800934
1646,134.047731191101
1647,147.951523591657
1648,137.534472297776
1649,171.765711631029
1650,152.677138940602
1651,183.085300140693
1652,136.223416303475
1653,154.501766478748
1654,150.001555047653
1655,147.885812005131
1656,126.097261121266
1657,165.285646089536
1658,147.294130605038
1659,144.528633744513
1660,166.04466893794
1661,121.474158502026
1662,168.623624563029
1663,108.347912338783
1664,137.273239805551
1665,106.059325374112
1666,144.286916515727
1667,144.544086650502
1668,144.90730231176
1669,198.471449741484
1670,146.195369533908
1671,160.130868966502
1672,148.132231636161
1673,162.264959291389
1674,128.753324939753
1675,155.74203848989
1676,120.170456370939
1677,163.340344278879
1678,148.898324079589
1679,175.057908983091
1680,158.371076311758
1681,125.219774728916
1682,126.866222981044
1683,139.753829193449
1684,175.377577252841
1685,140.701227802368
1686,163.63284198065
1687,170.204067348444
1688,116.335371442866
1689,137.427176192661
1690,122.264615443705
1691,156.475329890552
1692,182.652375188543
1693,154.447205609616
1694,174.309418694374
1695,133.860631160509
1696,142.430239190186
1697,113.323014738339
1698,156.12460140911
1699,141.207978239185
1700,148.796066381496
1701,162.351694543427
1702,166.112635972215
1703,133.540321301516
1704,139.726473195785
1705,162.986978785668
1706,105.053173015234
1707,160.683002841991
1708,139.816500945891
1709,122.926700855036
1710,136.294288826142
1711,129.404954958023
1712,155.93322887085
1713,137.871019465643
1714,125.666528583454
1715,126.113621956742
1716,145.70231467784
1717,151.111967059468
1718,151.991727085261
1719,153.416746887715
1720,150.440399717528
1721,123.565838971621
1722,124.330819981977
1723,158.924953769872
1724,138.80355344665
1725,121.325989267283
1726,157.528471044497
1727,136.352870262981
1728,122.127995517612
1729,170.363078979478
1730,131.788293650891
1731,160.223141252691
1732,133.328621426339
1733,118.112839664827
1734,135.875950464657
1735,130.227644988495
1736,120.749294828296
1737,126.620622135543
1738,176.266981354983
1739,153.404332542319
1740,153.491148067159
1741,146.270874461034
1742,151.129745944417
1743,148.091217653805
1744,147.022542167897
1745,155.521256852127
1746,182.269879827506
1747,150.644569256343
1748,132.569244032315
1749,153.053856274009
1750,144.356546379753
1751,139.080409743784
1752,171.413831644135
1753,159.55164593058
1754,145.916859235657
1755,171.609445841529
1756,144.881727746092
1757,173.47479834437
1758,165.013297789265
1759,152.124843590461
1760,138.771057718389
1761,161.971542101424
1762,135.921524646207
1763,117.730775402258
1764,148.257177694518
1765,149.80299272
1766,162.545256266269
1767,139.460827433044
1768,145.722537277296
1769,125.562739466073
1770,175.142431950609
1771,115.04188154871
1772,127.863548495194
1773,128.261417061069
1774,137.925057015157
1775,145.736383620723
1776,158.809045777504
1777,159.441229203021
1778,118.406155811455
1779,115.858568164327
1780,149.661582111977
1781,164.207492759274
1782,166.126025639938
1783,158.882062654961
1784,142.841404401937
1785,160.494801060356
1786,164.592210414824
1787,159.41118397108
1788,162.779089875602
1789,162.087575187128
1790,143.875121333319
1791,126.259339279147
1792,151.246729802897
1793,171.660585571293
1794,151.852950838127
1795,138.828753148012
1796,129.781982823419
1797,161.487696232062
1798,166.916212612151
1799,157.119866024356
1800,176.509682481985
1801,149.091217180564
1802,130.214236574512
1803,150.897956601986
1804,129.683776235438
1805,155.832196378945
1806,160.701811209206
1807,151.532345879386
1808,123.099236648505
1809,121.332431910798
1810,134.864649129617
1811,133.935740320054
1812,140.736223521353
1813,133.583513205309
1814,122.436923526353
1815,123.847633916127
1816,160.253178931483
1817,136.287384175677
1818,167.882839926902
1819,148.864473597933
1820,183.2333067223
1821,126.388319806932
1822,152.233598277277
1823,140.616323385751
1824,111.720226043583
1825,175.956287427038
1826,164.420857896465
1827,152.353749868756
1828,175.229371951155
1829,111.92903371205
1830,124.012478399423
1831,138.52589250763
1832,117.148429739266
1833,149.83573857618
1834,145.940463007073
1835,156.451655862023
1836,136.27429370521
1837,168.982440323334
1838,166.740235174354
1839,141.447675447311
1840,128.109950192249
1841,142.056603229845
1842,160.108898807494
1843,125.733574410802
1844,141.563579604679
1845,140.109864580931
1846,141.448162957725
1847,146.719181446859
1848,164.028636195775
1849,141.065236331062
1850,115.163340622568
1851,143.00908887863
1852,155.641666800894
1853,147.731200354277
1854,140.746743492116
1855,143.725217368643
1856,135.885180394413
1857,186.62476961179
1858,131.605355186862
1859,147.714651927274
1860,146.783541813915
1861,137.442409940254
1862,127.41936171171
1863,139.33961777569
1864,151.963678949539
1865,165.872424730212
1866,147.282222184337
1867,162.957062407856
1868,153.630714247411
1869,147.766263911964
1870,150.96051128299
1871,156.517398016579
1872,154.428574058232
1873,141.90088187776
1874,163.247134634378
1875,120.718901261568
1876,177.658688897163
1877,130.214684514946
1878,187.542545310413
1879,148.924782849084
1880,145.319862466331
1881,127.79286331946
1882,167.495503758074
1883,140.533589104292
1884,144.452980432833
1885,100.780685761375
1886,184.685205007971
1887,146.867013594969
1888,128.394116211849
1889,139.924624514116
1890,119.755082716796
1891,148.025222333843
1892,134.735680252008
1893,148.546638163474
1894,164.117526944312
1895,150.798945684603
1896,124.419732876594
1897,164.682992662116
1898,129.080512107403
1899,141.641625506522
1900,156.596264839513
1901,170.137324686887
1902,116.066956155871
1903,153.84226985731
1904,130.775941639668
1905,122.874139045625
1906,129.592439808945
1907,122.701300683373
1908,145.079957764446
1909,130.736136345175
1910,143.126330488826
1911,163.928081671402
1912,149.059245116617
1913,119.953102061948
1914,152.065810411403
1915,123.201301137731
1916,130.739995481175
1917,130.22431845468
1918,111.770434764765
1919,140.116031109005
1920,175.936673715971
1921,128.505389475216
1922,133.060281756448
1923,162.720074374858
1924,140.532669993301
1925,139.111373373229
1926,158.911074946836
1927,151.600529986963
1928,149.062716478592
1929,165.78771905436
1930,152.513492073374
1931,112.854751530783
1932,158.143913007971
1933,128.748236793414
1934,136.728659089147
1935,146.351938930173
1936,141.817403073395
1937,136.926014235576
1938,156.330212470171
1939,143.579371462862
1940,150.771046340241
1941,110.251034773871
1942,127.192583308945
1943,144.959400366468
1944,145.589385410799
1945,164.736404063835
1946,143.292600908906
1947,175.193007666966
1948,133.318795364397
1949,119.789874102799
1950,136.569302058355
1951,196.094867498486
1952,170.587079151595
1953,165.297770125552
1954,172.690938212442
1955,146.77670791968
1956,145.720621968422
1957,106.938625356237
1958,144.654570622178
1959,148.799386936781
1960,142.857865767366
1961,143.290083025408
1962,179.183536537536
1963,134.276365575221
1964,167.484636203478
1965,132.407491246905
1966,164.326101909494
1967,161.488313814742
1968,157.298900250714
1969,144.649321631124
1970,167.993721631206
1971,146.613124450429
1972,138.14285347274
1973,121.833079465087
1974,141.02416211461
1975,135.8716981752
1976,118.377339286663
1977,133.876725769578
1978,145.665729512621
1979,154.7091006795
1980,120.754456942414
1981,151.246104024283
1982,146.915408922801
1983,136.612235562809
1984,126.694458685164
1985,139.271127572505
1986,143.705213362594
1987,165.865052812168
1988,123.529382023273
1989,161.631613820447
1990,151.490264008907
1991,114.060075685256
1992,159.455231262508
1993,123.579108264544
1994,147.26084139101
1995,115.228447710656
1996,183.738625991292
1997,147.627242251411
1998,146.062988863433
1999,156.663560639465
2000,123.67478881613
2001,145.775614925116
2002,184.418494556277
2003,152.484393040951
2004,170.592719393477
2005,174.242116605368
2006,153.101380279392
2007,138.112469106035
2008,136.473410079405
2009,173.157370765299
2010,141.374572373642
2011,140.057963134481
2012,145.333530713319
2013,157.624719051205
2014,166.398715675956
2015,134.166740714703
2016,168.815475319009
2017,136.632164254464
2018,163.024591530932
2019,137.136994064465
2020,107.465532136058
2021,134.80432605013
2022,168.376774769605
2023,149.204750358218
2024,157.325707400761
2025,130.919683256268
2026,121.802360676342
2027,130.244242678978
2028,167.600208575545
2029,143.918290191682
2030,156.585041169358
2031,168.469619270611
2032,166.822203602557
2033,145.253773934386
2034,129.843021410419
2035,143.546743465252
2036,127.527234736708
2037,137.769913210995
2038,135.657166850088
2039,129.724260878192
2040,144.526018149467
2041,158.798851574109
2042,190.72958273253
2043,167.206084837801
2044,129.044386339517
2045,124.723235017165
2046,193.353424558438
2047,155.814018524805
2048,149.681717124896
2049,166.476759092362
2050,157.114321177301
2051,174.711276428052
2052,137.830824805815
2053,132.493698521874
2054,149.92351202189
2055,164.536064963697
2056,168.431573330626
2057,148.510237744826
2058,131.394174288841
2059,140.389296049406
2060,142.375247890399
2061,110.121934177488
2062,121.445885803473
2063,158.061596918447
2064,156.514350037189
2065,161.10496409001
2066,158.04495488815
2067,167.703940480825
2068,115.655729265586
2069,137.395582245378
2070,119.634092607693
2071,140.092524312785
2072,157.418550443799
2073,149.079056595228
2074,131.957320124629
2075,145.782792518899
2076,141.617978664369
2077,146.191884057842
2078,160.664711788289
2079,144.468133327754
2080,130.564737712777
2081,166.175476017509
2082,164.747021842808
2083,167.408363416162
2084,119.413325008452
2085,98.4293618279703
2086,168.121123819546
2087,141.800146300163
2088,151.509447283565
2089,179.081044987141
2090,152.826742078031
2091,162.053091799567
2092,174.687857225998
2093,149.252482567899
2094,131.265183411289
2095,175.220251283563
2096,155.37202428554
2097,151.60331347086
2098,145.353188850808
2099,124.01786446647
2100,150.961059868799
2101,147.34684486182
2102,129.162557725458
2103,129.464211139315
2104,107.977503283414
2105,145.803034159733
2106,129.34687746978
2107,137.384215463712
2108,138.609657100194
2109,129.787875645168
2110,118.365841230929
2111,135.316362973306
2112,136.906728520046
2113,123.402397105842
2114,151.945036841482
2115,154.30502541662
2116,125.309746592519
2117,139.640498997658
2118,139.023582911853
2119,125.578128924762
2120,138.487188669133
2121,123.59931147618
2122,160.111099815919
2123,120.708134712072
2124,148.589384055366
2125,125.636711509013
2126,147.321064261395
2127,120.952682012156
2128,138.11907497912
2129,155.32741963721
2130,139.847749013015
2131,141.222463769165
2132,181.179416037759
2133,171.495425109751
2134,122.740484482596
2135,162.016760955269
2136,123.024566080535
2137,162.012395750918
2138,152.603633323593
2139,135.615382873966
2140,116.805616998888
2141,114.088695732012
2142,164.908067088473
2143,132.713640085656
2144,176.239352654338
2145,160.814085524219
2146,159.175534053282
2147,162.232243242077
2148,148.23818087756
2149,168.217931705019
2150,146.219144231529
2151,171.492978644547
2152,149.736908400782
2153,136.518814234177
2154,132.520587036003
2155,134.969442863653
2156,157.824982914774
2157,184.17020520884
2158,169.127838936922
2159,141.38246609194
2160,141.698374677748
2161,134.209774866946
2162,149.557650851898
2163,151.558916765057
2164,155.107433380305
2165,150.362767372684
2166,141.652533673708
2167,104.230170049473
2168,132.536939299756
2169,144.512090647701
2170,149.210018468004
2171,139.456857337522
2172,158.752785571588
2173,133.982737023329
2174,140.748292073681
2175,160.653427504871
2176,167.243198376308
2177,152.351922829755
2178,142.814602983128
2179,170.744689665427
2180,153.059774427224
2181,139.311070479879
2182,167.303191251968
2183,154.638221735053
2184,165.020573724396
2185,117.659572597705
2186,131.721749792988
2187,181.040160308035
2188,124.95222397662
2189,142.753549253332
2190,148.802797530299
2191,127.374841245575
2192,134.616219864379
2193,135.159708331768
2194,145.544669749589
2195,139.560747544365
2196,170.075517280907
2197,127.079919810324
2198,157.645317261545
2199,122.539220013206
2200,157.783032486878
2201,151.097698235867
2202,174.115332030208
2203,157.122335092062
2204,129.428463310499
2205,153.952570227593
2206,150.917489668821
2207,153.377981939609
2208,182.769190029056
2209,167.212138465938
2210,155.682300402972
2211,156.626218235075
2212,150.127511250852
2213,124.107087416432
2214,148.520229372264
2215,157.276073924379
2216,154.899998829172
2217,148.800220391101
2218,117.275247635461
2219,165.28197578337
2220,140.691789560973
2221,120.195502050838
2222,129.971656310452
2223,142.770595854817
2224,131.173067462034
2225,150.272426629664
2226,164.627140184742
2227,141.772394446318
2228,143.396209941671
2229,147.95934107976
2230,102.345305112383
2231,166.45016259716
2232,130.134562520381
2233,139.400671217451
2234,154.243204403443
2235,144.564388977634
2236,148.287870384668
2237,132.60717393351
2238,123.451753843761
2239,148.829017456191
2240,152.645679241313
2241,166.843173182318
2242,145.341656344656
2243,158.324653855285
2244,166.675935603251
2245,157.95187745604
2246,150.188468590535
2247,135.236460745661
2248,177.493267350624
2249,97.5855202627189
2250,150.431899190312
2251,159.508495401135
2252,171.120516893914
2253,147.126253991983
2254,136.946569295326
2255,161.091414834471
2256,124.851429117064
2257,173.290298995322
2258,105.693314779577
2259,144.628851631988
2260,151.503814257808
2261,109.675190327392
2262,124.865937314665
2263,151.914137541244
2264,127.28984500647
2265,99.6953551810544
2266,141.534999282873
2267,165.493331758321
2268,139.504529669959
2269,156.914908148769
2270,123.322777509763
2271,146.153721578769
2272,149.679347072249
2273,133.011855800359
2274,131.829192310951
2275,154.795185822537
2276,137.013464585072
2277,165.38702846253
2278,130.174468885389
2279,125.595400740354
2280,143.463269067452
2281,152.540840270914
2282,127.399356699589
2283,161.131683772706
2284,169.347346412053
2285,133.012315334299
2286,156.492228662309
2287,121.316961876896
2288,148.789906553297
2289,158.692616599268
2290,140.287149198596
2291,157.515187910127
2292,127.449121616001
2293,118.362608308551
2294,128.943340663527
2295,164.655354862412
2296,118.835728413609
2297,151.253215167229
2298,135.798858939065
2299,179.608952640688
2300,152.538091225319
2301,140.444607295287
2302,133.703722836121
2303,130.927266302673
2304,156.405388581164
2305,100.048541254449
2306,112.44329988827
2307,153.272376267157
2308,132.859783839924
2309,112.411530109744
2310,143.12417595427
2311,166.139153398165
2312,143.345229732711
2313,154.183630418842
2314,131.591258711463
2315,151.877598696107
2316,167.377588687331
2317,143.155008202304
2318,143.917096515944
2319,161.199162822308
2320,142.135107541719
2321,110.732158197732
2322,147.808832132277
2323,161.789906165557
2324,148.572416144481
2325,166.049424156643
2326,160.248341760419
2327,123.755737438376
2328,134.76918072225
2329,147.135129997711
2330,165.694412305653
2331,161.466888639177
2332,178.192394592367
2333,158.708309397143
2334,142.476582327728
2335,173.971857476796
2336,147.037182115741
2337,122.388840289702
2338,169.6103540038
2339,145.747415792932
2340,114.479175971362
2341,177.95470783946
2342,157.941465626079
2343,163.598410251077
2344,98.7088945056488
2345,97.6917700838
2346,149.09439366608
2347,132.742921126843
2348,142.564011612441
2349,125.392772552305
2350,138.817596565963
2351,143.557655362029
2352,123.99186977129
2353,170.456587111698
2354,149.894128590604
2355,147.912344322726
2356,150.174903049702
2357,131.612325215462
2358,137.655770633919
2359,150.376029984804
2360,129.414240496784
2361,150.332033605965
2362,174.438260973431
2363,146.198016744646
2364,164.534731044357
2365,165.971271184181
2366,152.906680770494
2367,111.857941385173
2368,123.616666726359
2369,135.505359413554
2370,149.970818960028
2371,155.854467895106
2372,168.486611678733
2373,150.003517894589
2374,133.605681796414
2375,134.30210682302
2376,128.895203548829
2377,166.588459722354
2378,155.662744810208
2379,153.63161717751
2380,151.160972892445
2381,133.624611997718
2382,154.868613100667
2383,134.135103116116
2384,118.561190900074
2385,130.491766668169
2386,168.428272554977
2387,155.605682941968
2388,170.557429508492
2389,167.328000578943
2390,145.435369560881
2391,129.954934590942
2392,186.179125379427
2393,179.198275102046
2394,122.268859075224
2395,163.495500996189
2396,133.455046438214
2397,128.531007143191
2398,87.0722854281051
2399,117.23032620663
2400,127.874846832763
2401,132.866130353634
2402,161.183833092933
2403,169.255546588355
2404,169.920877918996
2405,166.050356491527
2406,155.042737711617
2407,160.460173035843
2408,126.011379032162
2409,152.205328045033
2410,189.352177848306
2411,174.16446254676
2412,165.095333142292
2413,155.00473214645
2414,151.71693668596
2415,173.374327244285
2416,135.37852486952
2417,141.454511472901
2418,126.899319406115
2419,142.188428706227
2420,159.792771719943
2421,156.889829399872
2422,152.262963931202
2423,145.337805294299
2424,141.953565055356
2425,173.87684250923
2426,165.801901401411
2427,148.918438868623
2428,136.969392148931
2429,153.310150775306
2430,151.886772165407
2431,141.174726473772
2432,129.204676772843
2433,118.728406942265
2434,152.21702831183
2435,135.285720339855
2436,151.871802767135
2437,170.15043674992
2438,141.370252069285
2439,130.946510300617
2440,155.302121439483
2441,136.070119362381
2442,156.458094274568
2443,173.156245836491
2444,153.115772536313
2445,146.128883243617
2446,156.014745294576
2447,152.284628555816
2448,166.891428273123
2449,137.848108454861
2450,132.526858251335
2451,123.130875319275
2452,166.10027051519
2453,126.609137816749
2454,132.10239083936
2455,122.120362532722
2456,118.978608305943
2457,150.832094499605
2458,171.790591940737
2459,137.00805101952
2460,133.086403611692
2461,162.617777697024
2462,125.103823926805
2463,145.476880677743
2464,125.001986653951
2465,147.116571104165
2466,138.319816564173
2467,161.786352081251
2468,161.31290911787
2469,161.268983299884
2470,153.287732669958
2471,165.692225855976
2472,148.436082562105
2473,146.341351099487
2474,146.679620467798
2475,174.538698319319
2476,128.37616456557
2477,160.904426425758
2478,149.035537720142
2479,125.731848266175
2480,133.57870691651
2481,145.059590734214
2482,109.463010113411
2483,165.712032239923
2484,176.623459200604
2485,161.678633303705
2486,139.292013260376
2487,147.931421526073
2488,130.429939604023
2489,174.183092791939
2490,150.158657386951
2491,164.284648741444
2492,118.236442909833
2493,151.07759699362
2494,144.184703132976
2495,118.27039488028
2496,129.157293566003
2497,137.062132648022
2498,163.071349694967
2499,132.899498090492
2500,153.426555731417
2501,121.517816086371
2502,126.745446646833
2503,139.704143800629
2504,128.663008427727
2505,143.346055886125
2506,113.777730854853
2507,121.286419644613
2508,133.083956767371
2509,103.126650152746
2510,108.143900588605
2511,140.248566243454
2512,143.52943000962
2513,145.768418131333
2514,155.832985993811
2515,135.398877516619
2516,114.623328795087
2517,152.985924017643
2518,120.844958324479
2519,163.086028735779
2520,131.335473552647
2521,142.290795695059
2522,147.934815797397
2523,147.43065257523
2524,142.740927951547
2525,168.772671811879
2526,178.738808694183
2527,145.751356876343
2528,141.037438874521
2529,159.431274345158
2530,175.077082572577
2531,158.9683906873
2532,168.178782976455
2533,124.932126449768
2534,127.493495465785
2535,199.741649366269
2536,150.745211995335
2537,201.934160373927
2538,118.405845559865
2539,139.36407924219
2540,136.638280890924
2541,136.363827330337
2542,174.919968373218
2543,155.483095876456
2544,148.97359385717
2545,153.201698583586
2546,117.488224331568
2547,169.952105425907
2548,154.084026214534
2549,150.449010938161
2550,143.021763799008
2551,146.605446407474
2552,132.864451504387
2553,152.229165128191
2554,135.422470701284
2555,153.560033319925
2556,111.979086259683
2557,146.711438422823
2558,148.375074312708
2559,165.006736517712
2560,163.594506474762
2561,145.980204817245
2562,140.2173868673
2563,131.803965469155
2564,146.361307826958
2565,160.695438452555
2566,159.511137720855
2567,154.830047541326
2568,139.450316896138
2569,167.435200146157
2570,157.025486990052
2571,156.320057732628
2572,144.168258399929
2573,147.362221707773
2574,144.69961494114
2575,103.690664751708
2576,132.529248503551
2577,160.720362566102
2578,150.303444315567
2579,146.346539292997
2580,152.204101503695
2581,129.718216275261
2582,149.890973999109
2583,141.162376585879
2584,151.552768998249
2585,123.503615958864
2586,124.263000166621
2587,159.230536421583
2588,184.743393030725
2589,171.552541486719
2590,140.549586320532
2591,152.006514650865
2592,152.822388636748
2593,122.307596545934
2594,165.082558419516
2595,128.410606464998
2596,115.471716343804
2597,156.136750086512
2598,156.244971038774
2599,153.541279982507
2600,151.970032723999
2601,137.576621425331
2602,139.712142104824
2603,125.376837015981
2604,130.469551249602
2605,143.657793540883
2606,166.083298977401
2607,133.428474402426
2608,140.675266214113
2609,131.011483725149
2610,152.702557905298
2611,148.684631632643
2612,127.467463087956
2613,134.65970674552
2614,162.301765194893
2615,171.642640445028
2616,168.179217712065
2617,144.08248022229
2618,140.499990077837
2619,150.790010339554
2620,126.635564112571
2621,113.030438289139
2622,150.090878424626
2623,150.621134738506
2624,137.54859177152
2625,138.471610854664
2626,160.944254538105
2627,168.698231459955
2628,153.843042461682
2629,178.291031974448
2630,135.439913374315
2631,128.394925184673
2632,152.811489270416
2633,148.544594787744
2634,165.397551126034
2635,149.030059857308
2636,148.067597676106
2637,155.661546324558
2638,138.587473530418
2639,180.100656634856
2640,156.056363849833
2641,142.921685971791
2642,180.925944393298
2643,161.25274536319
2644,127.44709177119
2645,136.503645406914
2646,159.434106330716
2647,148.280874318148
2648,135.782302253912
2649,157.205379601891
2650,184.243577577191
2651,125.929038958941
2652,99.1404437577477
2653,153.507941358188
2654,144.504116730804
2655,163.334105857564
2656,149.035344696308
2657,148.366382173074
2658,153.868024604206
2659,169.649693353853
2660,142.626462034957
2661,121.233976935842
2662,151.004136957274
2663,136.1669848199
2664,177.977157708945
2665,151.186969158663
2666,131.442470609829
2667,155.687016316824
2668,170.41676210016
2669,123.44132199976
2670,189.984462148393
2671,150.273902598203
2672,153.113858340287
2673,131.312160630593
2674,92.3392721130185
2675,148.786188239676
2676,150.488271403248
2677,128.102770992436
2678,168.165274940586
2679,153.537373873533
2680,153.719764178114
2681,80.5068329408189
2682,132.67465870788
2683,140.415479574412
2684,175.35168648234
2685,147.7728848452
2686,101.75283055744
2687,168.004184547674
2688,143.023017855321
2689,137.262066742674
2690,144.578678489123
2691,143.320362297192
2692,163.656082080751
2693,147.155838227232
2694,164.393414690544
2695,162.831524332282
2696,118.08697852398
2697,136.695657603249
2698,133.633857402614
2699,132.330259497836
2700,162.135734439014
2701,129.7025030257
2702,167.397379716951
2703,114.789956437467
2704,133.49453651992
2705,123.281828382943
2706,140.847050133822
2707,145.088674675881
2708,156.574250394088
2709,149.311174977043
2710,155.434879469133
2711,175.793560531877
2712,160.089379894108
2713,116.813243370809
2714,140.436131042286
2715,135.935681790984
2716,141.548199106307
2717,132.586658270876
2718,137.210073186846
2719,140.678731887698
2720,141.310759691063
2721,150.776358524562
2722,180.665321264631
2723,150.016381982446
2724,133.270950960573
2725,132.928310707002
2726,139.200385953716
2727,153.082321293298
2728,188.406707946327
2729,121.076734327509
2730,138.649023132593
2731,135.641882774293
2732,151.314154438407
2733,142.37432652274
2734,147.616783685715
2735,135.895297209629
2736,103.653173119922
2737,121.135703047212
2738,156.26349562839
2739,130.560053310727
2740,138.325016416971
2741,124.804645072112
2742,140.207929645485
2743,162.193505451215
2744,126.752338141613
2745,110.947215069182
2746,132.513221589657
2747,142.661235559103
2748,150.368582313836
2749,160.076958210232
2750,152.742222378825
2751,143.951666738651
2752,149.124133840926
2753,146.858296041426
2754,136.391988770021
2755,153.38718251683
2756,124.441555236511
2757,153.755165024697
2758,140.802586970482
2759,127.099009840999
2760,126.279415125359
2761,141.566753559073
2762,140.556709570659
2763,139.546379414492
2764,124.174949732152
2765,180.833754819754
2766,177.873411475363
2767,169.081857818069
2768,130.714431681022
2769,135.488782107904
2770,166.806081513053
2771,153.985995791071
2772,149.262329189373
2773,115.848621596833
2774,143.759286948498
2775,135.311238438369
2776,158.429347582895
2777,125.392479963303
2778,114.893358179854
2779,133.09048210328
2780,136.263547535562
2781,137.372457382679
2782,161.71373419621
2783,143.937701933222
2784,153.300673062131
2785,170.555671848328
2786,196.35689238036
2787,184.613040414566
2788,151.677851477448
2789,144.078868357929
2790,129.134755578971
2791,113.553298565741
2792,169.112666084864
2793,142.487478225027
2794,146.981276332581
2795,126.341578094232
2796,146.716709906397
2797,147.551200759413
2798,151.072486903717
2799,129.144025655948
2800,180.809981023969
2801,153.490741239104
2802,91.1955462327462
2803,167.287094895775
2804,146.870084767605
2805,141.756314612574
2806,140.000591541682
2807,152.422540665148
2808,137.35599713072
2809,123.676229183044
2810,168.482768141481
2811,157.206490352144
2812,120.77645638984
2813,114.679584667098
2814,148.319012034501
2815,131.587563626907
2816,153.184354818979
2817,154.00005157286
2818,147.686335702897
2819,156.890134805802
2820,137.459742419068
2821,106.852883643098
2822,168.546220344686
2823,163.132852376121
2824,107.711659350414
2825,130.997091191232
2826,116.434890870747
2827,143.259788484286
2828,181.119002214025
2829,165.786449913087
2830,155.161897326396
2831,163.880157191861
2832,122.888993090284
2833,158.106841317637
2834,157.374699719445
2835,160.910360000248
2836,173.033708604663
2837,142.479336954096
2838,129.993096396271
2839,126.142880514013
2840,164.523422387031
2841,183.289714211279
2842,159.240532819845
2843,151.193243160173
2844,179.175170092282
2845,149.509851783212
2846,155.594158813916
2847,107.707993348404
2848,136.700800018249
2849,127.576585520545
2850,124.300371858471
2851,161.766247640917
2852,175.429179472256
2853,161.294006201575
2854,161.201551074047
2855,141.283711674542
2856,132.018057603179
2857,151.403386727949
2858,143.20879563625
2859,166.881188840129
2860,144.307347542087
2861,176.023448946223
2862,104.560010593894
2863,153.67171852859
2864,154.78360848587
2865,132.037422572422
2866,154.96473537371
2867,114.915562688638
2868,164.796525830714
2869,163.205891242359
2870,139.126379444056
2871,148.647990814993
2872,124.151390729876
2873,159.706324852625
2874,152.060380706756
2875,152.620289519733
2876,119.850640497262
2877,146.320006031551
2878,128.765180072747
2879,130.013841583816
2880,154.764637520825
2881,145.652357025896
2882,163.607258172231
2883,131.720938149922
2884,128.645390919158
2885,109.841143299508
2886,181.523664647396
2887,150.638609837832
2888,173.147668037818
2889,151.846465094628
2890,141.764321777199
2891,143.92692281655
2892,145.350673267678
2893,151.56804193315
2894,164.806740876471
2895,129.245508400427
2896,143.43761455433
